word,global,noise-aware,self,top,bot
one,11.353,11.642,12.339,0.000,0.000
would,18.452,17.990,17.579,0.000,0.000
said,21.174,20.638,18.792,0.000,0.000
could,15.183,14.893,13.803,0.000,0.000
time,10.187,10.322,11.756,0.000,0.000
two,16.240,16.083,20.557,0.000,0.000
like,13.302,13.443,12.335,0.000,0.000
well,12.740,12.403,11.629,0.000,0.000
may,22.491,22.935,24.070,0.000,0.000
also,7.456,7.472,8.075,0.000,0.000
people,17.327,17.441,16.481,0.000,0.000
new,56.163,54.341,68.415,0.000,0.000
first,16.840,16.299,17.501,0.000,0.000
know,17.896,17.403,15.843,0.000,0.000
see,38.107,37.652,34.884,0.000,0.000
back,14.836,15.110,14.094,0.000,0.000
get,22.766,22.634,21.154,0.000,0.000
way,15.274,15.043,14.532,0.000,0.000
made,32.155,32.098,24.987,0.000,0.000
right,18.638,18.546,18.290,0.000,0.000
much,10.831,10.518,11.305,0.000,0.000
work,9.806,9.822,9.872,0.000,0.000
think,16.181,15.782,15.567,0.000,0.000
many,7.316,7.079,9.552,0.000,0.000
even,10.912,11.061,8.667,0.000,0.000
got,24.163,23.994,23.766,0.000,0.000
yeah,46.430,46.461,45.057,0.000,0.000
good,15.770,15.453,17.179,0.000,0.000
three,17.592,17.460,25.116,0.000,0.000
years,29.392,28.561,30.496,0.000,0.000
make,20.502,20.439,18.450,0.000,0.000
last,18.783,18.890,24.024,0.000,0.000
year,21.098,20.407,23.397,0.000,0.000
still,7.444,7.432,7.637,0.000,0.000
must,13.813,13.848,13.094,0.000,0.000
take,29.492,28.795,24.856,0.000,0.000
say,23.469,23.599,21.058,0.000,0.000
come,19.474,19.183,17.459,0.000,0.000
used,15.069,15.274,18.565,0.000,0.000
going,16.457,16.198,14.008,0.000,0.000
little,15.650,15.519,14.552,0.000,0.000
use,14.203,13.520,15.954,0.000,0.000
government,28.701,29.228,38.501,0.000,0.000
day,14.709,14.523,13.727,0.000,0.000
however,4.606,4.581,5.655,0.000,0.000
might,13.783,13.454,13.014,0.000,0.000
another,13.601,13.685,15.943,0.000,0.000
man,16.174,15.804,13.122,0.000,0.000
yes,31.035,31.212,29.254,0.000,0.000
put,18.123,18.158,15.298,0.000,0.000
world,19.764,19.952,20.353,0.000,0.000
long,21.772,21.042,18.362,0.000,0.000
need,12.124,11.774,11.974,0.000,0.000
want,20.596,20.388,16.957,0.000,0.000
life,11.807,11.768,11.537,0.000,0.000
thought,10.694,10.015,10.047,0.000,0.000
part,23.550,23.305,24.562,0.000,0.000
never,17.123,17.011,13.380,0.000,0.000
old,19.309,19.517,19.374,0.000,0.000
look,15.658,15.730,14.188,0.000,0.000
home,14.764,14.793,15.025,0.000,0.000
something,16.019,15.237,15.694,0.000,0.000
course,11.650,11.389,13.117,0.000,0.000
since,19.343,19.077,19.922,0.000,0.000
number,22.282,22.624,31.919,0.000,0.000
end,11.013,11.247,11.547,0.000,0.000
away,21.106,20.785,19.553,0.000,0.000
place,25.193,24.516,26.139,0.000,0.000
different,18.698,18.221,27.577,0.000,0.000
found,13.778,13.596,13.195,0.000,0.000
great,19.589,19.517,19.726,0.000,0.000
really,10.212,9.919,9.104,0.000,0.000
went,17.263,16.690,15.383,0.000,0.000
children,15.444,14.954,20.565,0.000,0.000
house,22.984,22.932,25.503,0.000,0.000
within,20.388,20.253,22.636,0.000,0.000
four,16.866,16.833,24.485,0.000,0.000
left,12.478,12.557,11.399,0.000,0.000
case,14.955,14.995,17.650,0.000,0.000
next,21.909,21.922,23.809,0.000,0.000
without,14.723,14.779,13.229,0.000,0.000
came,12.054,11.722,13.165,0.000,0.000
always,12.072,11.534,10.415,0.000,0.000
system,26.920,26.183,42.465,0.000,0.000
set,20.366,20.657,19.574,0.000,0.000
though,12.352,12.464,11.713,0.000,0.000
give,17.830,18.003,17.746,0.000,0.000
around,23.597,23.556,23.871,0.000,0.000
small,11.787,11.968,13.561,0.000,0.000
mean,18.141,18.115,16.756,0.000,0.000
although,8.084,8.149,8.220,0.000,0.000
local,17.705,17.779,20.878,0.000,0.000
rather,13.922,13.919,14.420,0.000,0.000
social,27.290,27.750,35.174,0.000,0.000
group,17.174,17.668,22.480,0.000,0.000
percent,59.574,60.133,59.646,0.000,0.000
given,14.838,15.017,14.545,0.000,0.000
find,10.980,10.821,10.652,0.000,0.000
things,11.387,11.097,10.149,0.000,0.000
second,11.273,11.432,15.579,0.000,0.000
five,14.262,14.183,22.787,0.000,0.000
quite,13.554,13.831,14.805,0.000,0.000
company,21.771,21.813,24.079,0.000,0.000
far,24.947,24.727,24.094,0.000,0.000
point,23.249,23.056,28.923,0.000,0.000
says,39.152,38.502,33.566,0.000,0.000
every,16.578,15.873,16.387,0.000,0.000
important,10.095,9.891,14.234,0.000,0.000
public,27.009,25.980,27.982,0.000,0.000
less,14.518,14.112,14.196,0.000,0.000
information,24.195,23.813,24.376,0.000,0.000
later,22.948,22.875,25.115,0.000,0.000
women,16.197,15.498,15.461,0.000,0.000
high,40.137,40.347,44.026,0.000,0.000
general,26.377,26.436,34.196,0.000,0.000
party,37.859,39.336,40.789,0.000,0.000
national,33.706,33.379,38.996,0.000,0.000
took,26.056,25.604,21.061,0.000,0.000
often,9.852,9.829,10.288,0.000,0.000
men,14.353,13.940,13.342,0.000,0.000
help,11.669,11.525,11.279,0.000,0.000
school,49.490,51.845,55.448,0.000,0.000
fact,8.933,8.589,10.013,0.000,0.000
money,24.629,24.689,24.006,0.000,0.000
seen,17.303,17.182,17.898,0.000,0.000
example,17.211,17.007,18.500,0.000,0.000
british,66.638,72.543,67.646,0.000,0.000
whether,20.642,21.739,24.678,0.000,0.000
told,15.183,15.087,13.365,0.000,0.000
business,11.615,11.440,15.222,0.000,0.000
night,27.389,27.591,25.355,0.000,0.000
best,14.353,13.916,15.216,0.000,0.000
area,16.954,16.470,20.001,0.000,0.000
better,13.122,12.742,13.633,0.000,0.000
taken,30.167,29.425,29.186,0.000,0.000
london,49.572,55.498,52.602,0.000,0.000
water,24.861,24.852,22.750,0.000,0.000
done,12.568,12.075,10.588,0.000,0.000
large,16.583,16.788,21.280,0.000,0.000
form,14.908,15.095,16.213,0.000,0.000
order,29.722,29.439,32.912,0.000,0.000
thing,16.437,15.858,15.976,0.000,0.000
yet,6.536,6.839,6.248,0.000,0.000
family,13.711,13.941,14.685,0.000,0.000
possible,15.348,14.921,13.521,0.000,0.000
state,66.654,68.823,76.740,0.000,0.000
perhaps,14.384,14.200,13.609,0.000,0.000
early,14.954,14.758,16.509,0.000,0.000
hand,18.088,18.140,16.849,0.000,0.000
let,27.781,28.329,22.646,0.000,0.000
already,9.678,9.593,11.455,0.000,0.000
head,30.546,31.028,32.341,0.000,0.000
face,21.334,21.187,15.034,0.000,0.000
called,9.411,9.372,9.678,0.000,0.000
john,17.412,17.417,15.430,0.000,0.000
young,10.957,10.877,10.082,0.000,0.000
side,33.161,33.548,29.933,0.000,0.000
nothing,19.209,18.587,20.297,0.000,0.000
looked,17.716,17.228,16.214,0.000,0.000
days,10.987,11.072,12.459,0.000,0.000
development,11.997,11.636,18.073,0.000,0.000
week,21.948,22.165,21.878,0.000,0.000
power,18.956,18.663,20.366,0.000,0.000
change,22.891,22.243,32.234,0.000,0.000
country,12.622,12.907,13.567,0.000,0.000
asked,17.888,17.435,17.214,0.000,0.000
enough,17.818,17.288,14.247,0.000,0.000
round,53.907,53.670,51.283,0.000,0.000
support,15.109,14.136,18.811,0.000,0.000
almost,10.343,11.729,11.902,0.000,0.000
service,36.456,37.059,40.335,0.000,0.000
least,10.289,10.214,10.664,0.000,0.000
political,16.759,16.947,17.268,0.000,0.000
whole,15.072,15.228,16.362,0.000,0.000
together,14.824,14.776,12.626,0.000,0.000
market,23.017,23.160,27.275,0.000,0.000
six,20.408,20.707,28.274,0.000,0.000
become,14.474,14.023,16.780,0.000,0.000
able,9.292,9.238,10.061,0.000,0.000
open,31.314,29.036,26.643,0.000,0.000
half,21.434,22.173,27.530,0.000,0.000
members,17.504,17.766,19.614,0.000,0.000
times,20.659,20.922,25.026,0.000,0.000
tell,22.194,21.528,20.631,0.000,0.000
particular,10.410,10.284,13.523,0.000,0.000
control,18.667,17.518,28.603,0.000,0.000
working,17.442,17.585,17.765,0.000,0.000
major,19.623,19.322,24.343,0.000,0.000
problem,22.740,22.710,36.665,0.000,0.000
court,40.483,40.840,41.026,0.000,0.000
full,19.241,19.241,22.102,0.000,0.000
council,46.421,48.422,65.058,0.000,0.000
lot,25.263,24.730,29.041,0.000,0.000
room,24.976,24.600,30.456,0.000,0.000
others,6.057,6.066,6.925,0.000,0.000
anything,25.336,24.086,23.212,0.000,0.000
eyes,59.292,55.472,37.064,0.000,0.000
war,36.424,36.397,40.058,0.000,0.000
towards,25.952,25.676,29.608,0.000,0.000
act,45.702,46.294,50.683,0.000,0.000
problems,34.345,33.607,58.687,0.000,0.000
either,9.496,9.551,10.623,0.000,0.000
mind,29.328,29.007,31.276,0.000,0.000
making,19.312,19.028,16.741,0.000,0.000
police,25.305,25.331,25.405,0.000,0.000
available,16.728,16.573,21.654,0.000,0.000
labour,83.529,90.029,91.887,0.000,0.000
sort,20.705,20.612,20.962,0.000,0.000
held,26.730,26.663,26.422,0.000,0.000
keep,21.631,20.507,19.146,0.000,0.000
car,25.032,24.609,22.561,0.000,0.000
research,26.583,27.482,27.636,0.000,0.000
law,44.602,45.116,63.104,0.000,0.000
ever,20.295,19.599,20.167,0.000,0.000
level,21.224,21.136,26.391,0.000,0.000
following,13.527,13.391,13.501,0.000,0.000
terms,15.089,15.017,18.640,0.000,0.000
bit,30.562,30.065,31.160,0.000,0.000
probably,9.745,9.420,9.453,0.000,0.000
road,28.354,28.364,28.781,0.000,0.000
means,9.118,9.166,9.104,0.000,0.000
show,15.461,15.250,14.467,0.000,0.000
felt,19.561,19.320,18.028,0.000,0.000
education,32.327,31.113,40.024,0.000,0.000
today,13.995,13.863,17.298,0.000,0.000
policy,34.780,34.737,51.877,0.000,0.000
top,17.386,17.811,16.396,0.000,0.000
question,40.996,41.928,45.925,0.000,0.000
name,15.478,15.197,14.105,0.000,0.000
actually,17.761,17.779,16.973,0.000,0.000
feel,19.137,19.072,20.199,0.000,0.000
past,24.231,23.170,34.110,0.000,0.000
looking,15.839,15.693,13.082,0.000,0.000
known,16.561,15.454,15.680,0.000,0.000
saw,15.384,15.297,14.110,0.000,0.000
britain,60.684,65.775,67.411,0.000,0.000
clear,15.768,15.561,16.956,0.000,0.000
view,29.695,28.796,32.475,0.000,0.000
main,27.071,26.560,31.457,0.000,0.000
big,15.541,16.042,14.734,0.000,0.000
present,20.860,20.365,21.868,0.000,0.000
services,27.846,27.916,39.567,0.000,0.000
office,38.823,37.475,37.911,0.000,0.000
body,30.153,30.519,28.567,0.000,0.000
person,24.309,23.801,23.286,0.000,0.000
interest,19.779,19.702,22.249,0.000,0.000
health,71.164,69.883,95.397,0.000,0.000
mother,12.481,12.355,12.237,0.000,0.000
million,38.991,38.779,47.112,0.000,0.000
using,11.422,11.547,15.396,0.000,0.000
care,32.821,31.742,30.857,0.000,0.000
months,28.052,28.084,24.987,0.000,0.000
book,18.942,18.293,17.799,0.000,0.000
period,14.303,14.428,14.642,0.000,0.000
across,23.563,23.313,23.498,0.000,0.000
including,8.993,8.810,12.272,0.000,0.000
knew,15.475,15.182,14.226,0.000,0.000
black,25.129,25.204,21.683,0.000,0.000
sure,12.088,11.976,15.696,0.000,0.000
line,26.515,26.839,24.439,0.000,0.000
child,17.014,16.309,19.236,0.000,0.000
words,18.987,18.864,22.113,0.000,0.000
report,23.975,23.843,29.848,0.000,0.000
kind,11.539,11.511,11.924,0.000,0.000
society,31.719,32.546,32.397,0.000,0.000
white,31.040,30.784,29.321,0.000,0.000
along,22.640,23.655,18.830,0.000,0.000
several,13.133,12.530,21.043,0.000,0.000
voice,55.798,56.210,59.097,0.000,0.000
economic,17.514,17.645,26.492,0.000,0.000
areas,14.154,13.970,19.545,0.000,0.000
start,13.693,13.411,14.061,0.000,0.000
door,57.545,57.316,42.906,0.000,0.000
effect,20.580,20.973,27.353,0.000,0.000
likely,17.809,17.576,15.859,0.000,0.000
therefore,10.257,10.218,12.139,0.000,0.000
england,78.793,87.111,87.209,0.000,0.000
turned,14.008,13.651,12.110,0.000,0.000
community,32.568,33.025,41.298,0.000,0.000
english,27.070,29.551,30.954,0.000,0.000
centre,55.886,57.266,60.026,0.000,0.000
city,36.087,36.178,46.609,0.000,0.000
god,23.083,22.907,23.225,0.000,0.000
father,12.057,11.731,11.077,0.000,0.000
upon,43.236,43.118,44.864,0.000,0.000
position,19.137,18.900,18.936,0.000,0.000
real,31.274,29.920,28.948,0.000,0.000
light,15.707,15.646,16.133,0.000,0.000
staff,36.258,36.113,38.393,0.000,0.000
subject,27.587,27.296,29.892,0.000,0.000
process,15.948,16.388,24.123,0.000,0.000
began,17.433,16.856,18.722,0.000,0.000
behind,21.880,21.575,17.709,0.000,0.000
among,13.652,13.175,13.375,0.000,0.000
love,19.493,19.021,19.030,0.000,0.000
hard,17.294,17.468,15.739,0.000,0.000
job,19.985,19.580,21.703,0.000,0.000
provide,18.148,18.307,20.293,0.000,0.000
international,22.546,22.934,34.265,0.000,0.000
wanted,19.304,18.927,15.630,0.000,0.000
future,24.450,23.909,25.328,0.000,0.000
seemed,12.080,11.757,11.352,0.000,0.000
woman,16.447,15.784,12.602,0.000,0.000
result,13.846,13.931,15.454,0.000,0.000
gave,18.986,18.832,20.230,0.000,0.000
study,22.316,22.812,28.768,0.000,0.000
special,20.593,20.526,24.149,0.000,0.000
action,41.978,41.918,46.671,0.000,0.000
certain,12.213,11.957,16.305,0.000,0.000
matter,15.157,15.102,16.791,0.000,0.000
management,24.510,24.833,31.793,0.000,0.000
became,24.341,23.997,27.649,0.000,0.000
pay,30.301,29.963,39.205,0.000,0.000
particularly,9.920,9.507,11.802,0.000,0.000
taking,28.760,27.482,27.766,0.000,0.000
difficult,13.057,13.306,15.206,0.000,0.000
run,14.885,15.164,13.862,0.000,0.000
age,32.281,30.614,35.157,0.000,0.000
sense,19.905,19.160,24.488,0.000,0.000
north,62.179,61.778,67.195,0.000,0.000
play,14.548,15.705,10.830,0.000,0.000
evidence,24.709,24.770,28.500,0.000,0.000
experience,12.944,12.427,14.607,0.000,0.000
idea,14.357,13.723,14.582,0.000,0.000
outside,11.837,12.050,12.948,0.000,0.000
front,23.299,23.136,21.415,0.000,0.000
land,28.566,28.983,31.640,0.000,0.000
try,10.556,10.555,9.330,0.000,0.000
moment,20.124,19.744,18.321,0.000,0.000
close,23.336,23.240,20.663,0.000,0.000
seems,13.639,13.612,12.646,0.000,0.000
third,20.609,20.362,27.173,0.000,0.000
free,20.383,20.420,21.813,0.000,0.000
cost,22.051,21.882,32.548,0.000,0.000
meeting,27.260,27.445,37.937,0.000,0.000
believe,11.418,11.178,13.101,0.000,0.000
training,32.714,33.020,30.881,0.000,0.000
turn,15.502,15.437,15.382,0.000,0.000
european,77.174,75.387,102.942,0.000,0.000
thus,11.530,11.669,11.809,0.000,0.000
church,18.358,18.313,31.877,0.000,0.000
morning,16.590,16.009,12.868,0.000,0.000
sometimes,10.702,11.022,11.857,0.000,0.000
else,35.183,34.639,34.253,0.000,0.000
needs,14.207,14.128,18.648,0.000,0.000
death,13.109,12.777,20.092,0.000,0.000
common,11.825,11.761,15.612,0.000,0.000
leave,24.597,24.381,22.048,0.000,0.000
industry,42.452,42.397,47.681,0.000,0.000
move,13.552,13.210,12.987,0.000,0.000
soon,12.234,12.039,12.687,0.000,0.000
short,17.895,17.735,16.107,0.000,0.000
involved,15.168,14.837,19.085,0.000,0.000
getting,19.720,19.660,19.281,0.000,0.000
ten,19.609,19.913,26.589,0.000,0.000
west,44.531,45.837,47.010,0.000,0.000
brought,16.443,16.338,16.881,0.000,0.000
coming,11.884,11.855,11.570,0.000,0.000
shall,39.125,40.090,37.930,0.000,0.000
late,17.463,17.524,18.519,0.000,0.000
yesterday,59.988,60.264,58.158,0.000,0.000
whose,9.900,9.921,9.360,0.000,0.000
table,51.393,50.762,44.216,0.000,0.000
groups,23.981,23.977,27.245,0.000,0.000
central,29.726,30.148,33.145,0.000,0.000
mrs,27.194,26.862,32.468,0.000,0.000
changes,20.852,20.749,27.886,0.000,0.000
history,17.100,16.561,18.996,0.000,0.000
rate,36.620,35.661,53.321,0.000,0.000
heard,16.420,16.542,14.837,0.000,0.000
individual,13.726,13.532,16.466,0.000,0.000
committee,57.176,58.798,84.779,0.000,0.000
usually,10.358,10.093,11.616,0.000,0.000
lost,13.469,13.220,13.431,0.000,0.000
call,16.300,16.025,15.918,0.000,0.000
team,24.128,24.880,24.077,0.000,0.000
word,20.613,20.559,23.410,0.000,0.000
building,28.303,27.231,30.612,0.000,0.000
food,19.676,20.148,20.984,0.000,0.000
language,31.037,31.815,39.473,0.000,0.000
hundred,35.334,35.230,43.851,0.000,0.000
ask,22.059,22.156,19.535,0.000,0.000
south,56.044,56.412,62.976,0.000,0.000
based,20.233,20.052,24.532,0.000,0.000
remember,15.536,14.605,15.128,0.000,0.000
gone,14.055,13.998,11.954,0.000,0.000
sir,38.813,40.974,35.998,0.000,0.000
air,25.542,24.956,30.731,0.000,0.000
indeed,7.424,7.498,7.571,0.000,0.000
price,20.040,19.823,25.926,0.000,0.000
programme,58.279,58.645,69.082,0.000,0.000
section,74.671,75.569,81.801,0.000,0.000
hours,25.474,25.643,30.464,0.000,0.000
similar,12.383,12.367,14.442,0.000,0.000
reason,11.201,11.481,11.644,0.000,0.000
street,70.193,71.369,59.137,0.000,0.000
authority,50.034,49.409,61.929,0.000,0.000
single,16.779,16.599,17.633,0.000,0.000
cases,15.638,15.936,18.490,0.000,0.000
trade,47.303,48.062,50.685,0.000,0.000
certainly,11.147,11.056,9.036,0.000,0.000
data,37.049,36.481,42.591,0.000,0.000
role,42.799,41.855,42.730,0.000,0.000
class,48.747,49.447,49.545,0.000,0.000
saying,15.408,14.952,12.390,0.000,0.000
town,22.748,23.175,28.593,0.000,0.000
near,18.898,18.679,17.094,0.000,0.000
necessary,12.801,12.560,13.530,0.000,0.000
hands,22.083,21.836,20.850,0.000,0.000
trying,15.820,15.730,16.375,0.000,0.000
someone,26.567,25.550,18.188,0.000,0.000
companies,25.559,25.590,32.448,0.000,0.000
value,19.383,19.367,25.958,0.000,0.000
true,9.590,9.627,10.870,0.000,0.000
everything,20.158,20.058,17.997,0.000,0.000
nature,11.299,11.298,12.270,0.000,0.000
minutes,52.867,54.714,51.185,0.000,0.000
bank,43.594,43.786,57.767,0.000,0.000
department,45.608,46.709,57.269,0.000,0.000
range,46.584,45.244,58.885,0.000,0.000
total,17.784,17.836,24.051,0.000,0.000
member,34.341,34.045,39.207,0.000,0.000
especially,5.804,5.717,6.228,0.000,0.000
personal,8.339,8.181,10.248,0.000,0.000
patients,34.327,34.219,43.586,0.000,0.000
simply,6.968,6.786,6.931,0.000,0.000
return,12.889,12.802,15.697,0.000,0.000
type,19.192,18.699,20.774,0.000,0.000
figure,32.665,32.433,32.625,0.000,0.000
hope,14.167,14.083,13.242,0.000,0.000
read,9.374,9.302,9.230,0.000,0.000
systems,32.211,32.346,42.400,0.000,0.000
cut,20.682,21.352,19.384,0.000,0.000
seven,21.309,21.451,28.848,0.000,0.000
eight,20.100,20.422,27.000,0.000,0.000
practice,26.067,25.804,29.183,0.000,0.000
deal,27.447,27.051,32.599,0.000,0.000
former,28.917,29.737,35.409,0.000,0.000
paper,39.258,39.173,36.168,0.000,0.000
live,16.430,15.680,16.168,0.000,0.000
french,26.551,28.524,29.393,0.000,0.000
provided,20.216,20.263,21.067,0.000,0.000
increase,18.158,18.187,24.226,0.000,0.000
started,14.596,13.996,14.080,0.000,0.000
cos,119.795,120.737,118.781,0.000,0.000
low,17.713,17.715,21.269,0.000,0.000
decision,21.661,21.797,28.292,0.000,0.000
countries,26.492,27.715,57.464,0.000,0.000
financial,25.512,25.728,37.400,0.000,0.000
wife,18.021,18.145,18.485,0.000,0.000
seem,11.000,10.946,9.508,0.000,0.000
makes,25.328,25.344,20.171,0.000,0.000
president,67.735,70.250,72.734,0.000,0.000
expected,13.863,13.448,16.309,0.000,0.000
earlier,17.082,16.612,23.367,0.000,0.000
university,68.716,70.814,83.104,0.000,0.000
europe,33.819,33.703,55.768,0.000,0.000
club,38.290,38.524,39.116,0.000,0.000
friend,32.445,32.469,28.681,0.000,0.000
issue,25.303,25.308,28.014,0.000,0.000
stage,32.331,32.251,31.090,0.000,0.000
required,17.794,17.617,21.145,0.000,0.000
quality,23.593,23.748,31.227,0.000,0.000
talk,15.700,15.665,14.077,0.000,0.000
longer,13.055,12.977,12.172,0.000,0.000
higher,26.319,26.601,33.743,0.000,0.000
account,35.124,34.281,40.539,0.000,0.000
american,56.909,62.721,58.354,0.000,0.000
foreign,47.933,48.563,55.588,0.000,0.000
concerned,23.147,23.230,27.073,0.000,0.000
approach,13.045,12.770,16.088,0.000,0.000
parents,14.768,14.163,19.087,0.000,0.000
needed,15.022,14.136,14.303,0.000,0.000
march,39.160,42.212,51.431,0.000,0.000
private,33.964,34.355,41.472,0.000,0.000
king,56.311,62.455,60.704,0.000,0.000
strong,11.310,11.209,11.935,0.000,0.000
ground,26.439,26.236,26.623,0.000,0.000
situation,13.196,12.876,16.927,0.000,0.000
recent,26.315,25.420,32.392,0.000,0.000
comes,12.825,12.503,11.085,0.000,0.000
according,47.928,47.600,46.956,0.000,0.000
human,29.811,29.653,33.544,0.000,0.000
offer,19.615,19.465,25.262,0.000,0.000
rest,9.690,9.863,9.938,0.000,0.000
lord,69.544,71.198,66.411,0.000,0.000
living,18.816,18.589,19.889,0.000,0.000
1990,44.065,46.968,58.238,0.000,0.000
wrong,15.205,15.150,13.059,0.000,0.000
force,27.834,26.899,31.717,0.000,0.000
production,15.578,15.319,17.228,0.000,0.000
schools,40.791,40.743,54.620,0.000,0.000
final,14.662,14.644,15.265,0.000,0.000
due,32.444,32.024,36.872,0.000,0.000
conditions,22.364,22.307,29.758,0.000,0.000
results,16.626,16.302,22.061,0.000,0.000
board,46.668,46.837,63.546,0.000,0.000
amount,29.875,29.898,41.781,0.000,0.000
art,23.587,22.990,23.317,0.000,0.000
greater,23.673,23.690,30.040,0.000,0.000
various,15.722,15.144,20.890,0.000,0.000
twenty,35.869,36.644,47.652,0.000,0.000
costs,39.997,39.163,58.720,0.000,0.000
led,15.008,14.890,16.965,0.000,0.000
project,24.208,23.765,30.695,0.000,0.000
include,18.962,18.818,23.399,0.000,0.000
david,15.466,15.179,15.585,0.000,0.000
weeks,28.244,27.737,22.697,0.000,0.000
field,20.273,19.705,23.499,0.000,0.000
paid,21.405,21.347,28.103,0.000,0.000
bring,19.807,19.739,18.357,0.000,0.000
clearly,7.240,7.083,10.630,0.000,0.000
bad,20.004,19.930,21.233,0.000,0.000
understand,18.188,17.675,19.437,0.000,0.000
added,7.969,7.973,9.593,0.000,0.000
record,28.843,27.544,23.905,0.000,0.000
shown,20.839,21.004,25.017,0.000,0.000
music,16.424,16.077,11.990,0.000,0.000
hospital,30.593,30.244,41.290,0.000,0.000
month,27.810,27.755,30.706,0.000,0.000
tax,80.429,79.200,106.720,0.000,0.000
plan,34.393,34.046,39.637,0.000,0.000
bed,22.927,22.300,16.265,0.000,0.000
april,38.484,41.017,49.591,0.000,0.000
ways,19.059,18.409,20.653,0.000,0.000
forward,37.956,37.732,34.581,0.000,0.000
described,14.507,14.778,19.532,0.000,0.000
goes,22.625,21.876,17.210,0.000,0.000
red,20.809,21.083,21.031,0.000,0.000
decided,10.367,10.263,12.505,0.000,0.000
stop,21.440,20.910,20.665,0.000,0.000
girl,19.914,19.356,14.362,0.000,0.000
chapter,123.134,125.526,122.739,0.000,0.000
june,39.168,41.310,49.121,0.000,0.000
workers,36.874,37.100,43.462,0.000,0.000
poor,23.850,23.091,26.365,0.000,0.000
game,22.056,23.908,18.881,0.000,0.000
friends,13.755,13.676,12.998,0.000,0.000
students,49.827,49.817,60.392,0.000,0.000
east,61.831,64.623,63.059,0.000,0.000
royal,60.867,70.487,54.311,0.000,0.000
minister,79.994,76.670,111.165,0.000,0.000
easy,10.251,10.118,9.453,0.000,0.000
followed,11.037,10.991,12.338,0.000,0.000
knowledge,22.275,22.140,24.225,0.000,0.000
despite,9.663,9.617,12.202,0.000,0.000
lead,19.992,19.958,17.473,0.000,0.000
basis,23.694,24.066,26.003,0.000,0.000
agreed,18.265,18.227,21.800,0.000,0.000
points,30.018,29.333,33.669,0.000,0.000
answer,22.775,22.980,25.786,0.000,0.000
anyone,35.570,34.672,27.034,0.000,0.000
instead,10.868,10.774,11.746,0.000,0.000
tried,14.576,14.519,13.267,0.000,0.000
series,23.734,23.758,25.274,0.000,0.000
current,12.110,11.817,15.447,0.000,0.000
green,21.831,21.814,21.542,0.000,0.000
works,20.910,20.858,21.670,0.000,0.000
news,26.171,25.883,33.362,0.000,0.000
questions,73.026,71.793,81.365,0.000,0.000
natural,23.122,22.793,27.119,0.000,0.000
moved,13.565,12.514,13.922,0.000,0.000
manager,55.587,55.027,52.618,0.000,0.000
sound,13.902,13.528,12.209,0.000,0.000
1989,41.939,44.197,56.247,0.000,0.000
per,46.719,47.035,53.162,0.000,0.000
please,36.869,36.877,34.791,0.000,0.000
computer,23.743,23.429,24.722,0.000,0.000
planning,30.146,30.711,37.181,0.000,0.000
security,46.440,45.291,56.969,0.000,0.000
met,15.730,15.850,16.591,0.000,0.000
structure,18.676,18.634,23.251,0.000,0.000
simple,8.272,8.584,10.646,0.000,0.000
meet,20.113,20.467,20.699,0.000,0.000
test,41.652,40.774,54.102,0.000,0.000
inside,10.648,10.489,10.198,0.000,0.000
died,19.882,20.214,22.659,0.000,0.000
kept,23.803,22.998,20.002,0.000,0.000
union,53.384,55.350,63.286,0.000,0.000
capital,33.165,31.819,40.618,0.000,0.000
hair,56.408,55.520,45.513,0.000,0.000
fire,32.350,33.511,32.690,0.000,0.000
running,23.800,23.664,21.448,0.000,0.000
alone,14.479,15.299,12.490,0.000,0.000
studies,32.091,32.156,35.096,0.000,0.000
written,13.525,13.435,14.323,0.000,0.000
nine,30.895,31.377,38.522,0.000,0.000
carried,26.610,26.836,26.354,0.000,0.000
share,32.979,33.086,36.895,0.000,0.000
bill,29.986,30.460,32.492,0.000,0.000
heart,25.108,26.384,28.638,0.000,0.000
material,15.650,15.454,15.310,0.000,0.000
feet,27.991,29.182,23.714,0.000,0.000
attention,53.365,54.505,55.337,0.000,0.000
1991,49.608,52.257,63.050,0.000,0.000
movement,17.626,17.467,19.890,0.000,0.000
considered,15.574,15.593,19.309,0.000,0.000
success,20.311,19.307,24.527,0.000,0.000
letter,29.745,28.020,28.302,0.000,0.000
sent,15.976,15.910,17.943,0.000,0.000
agreement,23.609,23.775,35.165,0.000,0.000
story,16.747,16.191,18.122,0.000,0.000
model,21.878,21.722,29.735,0.000,0.000
evening,14.860,14.869,12.901,0.000,0.000
hold,13.818,13.566,12.277,0.000,0.000
hear,18.368,18.462,15.565,0.000,0.000
happened,11.684,11.306,11.071,0.000,0.000
analysis,17.886,18.200,30.421,0.000,0.000
received,18.408,18.852,21.701,0.000,0.000
scotland,62.725,73.837,66.752,0.000,0.000
cause,19.913,19.010,25.752,0.000,0.000
population,23.171,22.557,33.788,0.000,0.000
legal,22.479,22.278,27.320,0.000,0.000
environment,29.857,30.237,37.039,0.000,0.000
performance,21.556,21.472,23.449,0.000,0.000
increased,15.948,15.436,21.795,0.000,0.000
modern,13.963,13.923,17.956,0.000,0.000
talking,12.563,12.379,11.645,0.000,0.000
books,16.896,16.586,19.407,0.000,0.000
design,21.174,21.146,23.649,0.000,0.000
fine,22.561,22.063,20.508,0.000,0.000
