word,global,noise-aware,self,top,bot
one,11.353,11.153,11.720,0.000,0.000
said,21.174,19.654,26.386,0.000,0.000
would,18.452,17.644,24.750,0.000,0.000
like,13.302,12.753,15.150,0.000,0.000
could,15.183,14.753,25.153,0.000,0.000
new,56.163,56.470,60.511,0.000,0.000
time,10.187,9.829,10.737,0.000,0.000
says,39.152,38.947,39.542,0.000,0.000
two,16.240,16.048,17.047,0.000,0.000
people,17.327,16.441,20.365,0.000,0.000
also,7.456,7.428,7.925,0.000,0.000
first,16.840,16.307,15.522,0.000,0.000
even,10.912,10.856,10.786,0.000,0.000
back,14.836,14.350,13.478,0.000,0.000
years,29.392,28.322,27.740,0.000,0.000
get,22.766,21.808,23.271,0.000,0.000
many,7.316,6.911,9.390,0.000,0.000
way,15.274,14.873,16.526,0.000,0.000
see,38.107,37.237,39.023,0.000,0.000
may,22.491,22.737,22.566,0.000,0.000
know,17.896,16.219,20.471,0.000,0.000
make,20.502,21.072,25.557,0.000,0.000
much,10.831,10.106,14.860,0.000,0.000
work,9.806,9.758,10.431,0.000,0.000
well,12.740,12.143,14.884,0.000,0.000
year,21.098,20.612,19.851,0.000,0.000
still,7.444,7.364,8.749,0.000,0.000
good,15.770,15.013,19.099,0.000,0.000
last,18.783,17.745,26.528,0.000,0.000
made,32.155,33.076,33.714,0.000,0.000
world,19.764,19.916,21.470,0.000,0.000
day,14.709,14.319,14.866,0.000,0.000
right,18.638,17.933,19.443,0.000,0.000
three,17.592,17.175,16.769,0.000,0.000
life,11.807,11.807,11.634,0.000,0.000
think,16.181,14.945,20.070,0.000,0.000
around,23.597,23.065,22.905,0.000,0.000
say,23.469,22.508,25.079,0.000,0.000
school,49.490,48.667,43.036,0.000,0.000
little,15.650,15.363,18.497,0.000,0.000
another,13.601,12.949,14.978,0.000,0.000
take,29.492,28.775,37.666,0.000,0.000
never,17.123,16.827,20.692,0.000,0.000
state,66.654,66.866,71.520,0.000,0.000
going,16.457,15.733,17.034,0.000,0.000
man,16.174,16.242,16.667,0.000,0.000
long,21.772,21.407,23.233,0.000,0.000
want,20.596,19.395,21.895,0.000,0.000
home,14.764,14.556,16.206,0.000,0.000
use,14.203,13.910,18.816,0.000,0.000
students,49.827,49.251,47.310,0.000,0.000
come,19.474,18.861,18.647,0.000,0.000
children,15.444,15.445,19.964,0.000,0.000
got,24.163,22.896,25.458,0.000,0.000
something,16.019,14.996,20.781,0.000,0.000
might,13.783,13.622,17.760,0.000,0.000
women,16.197,16.384,21.881,0.000,0.000
used,15.069,15.072,19.287,0.000,0.000
since,19.343,18.993,20.125,0.000,0.000
need,12.124,11.706,15.371,0.000,0.000
look,15.658,15.049,15.688,0.000,0.000
every,16.578,16.171,20.256,0.000,0.000
american,56.909,57.501,55.502,0.000,0.000
house,22.984,23.365,23.862,0.000,0.000
high,40.137,39.662,42.842,0.000,0.000
away,21.106,20.805,23.713,0.000,0.000
percent,59.574,58.151,61.547,0.000,0.000
place,25.193,24.655,23.708,0.000,0.000
found,13.778,13.694,15.900,0.000,0.000
old,19.309,19.297,21.282,0.000,0.000
left,12.478,12.551,11.620,0.000,0.000
family,13.711,13.935,15.070,0.000,0.000
next,21.909,21.268,23.904,0.000,0.000
without,14.723,14.301,18.958,0.000,0.000
must,13.813,13.880,18.143,0.000,0.000
part,23.550,23.020,23.718,0.000,0.000
city,36.087,35.205,36.131,0.000,0.000
water,24.861,24.818,22.292,0.000,0.000
white,31.040,31.337,32.523,0.000,0.000
thought,10.694,9.780,15.468,0.000,0.000
states,139.652,139.052,156.480,0.000,0.000
small,11.787,11.525,14.799,0.000,0.000
always,12.072,11.833,14.947,0.000,0.000
help,11.669,11.260,15.747,0.000,0.000
national,33.706,34.275,33.101,0.000,0.000
best,14.353,13.645,19.430,0.000,0.000
head,30.546,29.862,32.526,0.000,0.000
things,11.387,10.894,13.848,0.000,0.000
room,24.976,25.054,24.135,0.000,0.000
public,27.009,27.098,31.133,0.000,0.000
black,25.129,25.290,26.388,0.000,0.000
though,12.352,12.128,13.753,0.000,0.000
came,12.054,11.853,11.815,0.000,0.000
put,18.123,17.593,18.525,0.000,0.000
group,17.174,16.644,16.067,0.000,0.000
better,13.122,12.618,19.916,0.000,0.000
however,4.606,4.372,6.882,0.000,0.000
big,15.541,15.710,17.330,0.000,0.000
great,19.589,19.488,22.673,0.000,0.000
men,14.353,14.646,15.936,0.000,0.000
find,10.980,10.466,12.648,0.000,0.000
really,10.212,9.141,12.281,0.000,0.000
night,27.389,27.033,26.830,0.000,0.000
mother,12.481,12.271,12.750,0.000,0.000
told,15.183,14.602,18.358,0.000,0.000
less,14.518,14.068,20.952,0.000,0.000
often,9.852,9.357,12.194,0.000,0.000
system,26.920,26.112,35.982,0.000,0.000
among,13.652,13.369,14.231,0.000,0.000
government,28.701,29.340,32.347,0.000,0.000
social,27.290,26.662,32.028,0.000,0.000
hand,18.088,17.892,18.928,0.000,0.000
million,38.991,39.578,35.054,0.000,0.000
end,11.013,10.891,13.119,0.000,0.000
let,27.781,27.036,30.953,0.000,0.000
different,18.698,18.213,27.770,0.000,0.000
took,26.056,25.708,33.484,0.000,0.000
enough,17.818,17.379,22.173,0.000,0.000
four,16.866,16.241,15.508,0.000,0.000
face,21.334,21.982,20.949,0.000,0.000
asked,17.888,16.797,21.185,0.000,0.000
eyes,59.292,58.338,66.077,0.000,0.000
called,9.411,9.418,10.205,0.000,0.000
set,20.366,20.462,18.247,0.000,0.000
study,22.316,21.898,20.661,0.000,0.000
went,17.263,16.741,16.482,0.000,0.000
later,22.948,22.605,29.889,0.000,0.000
research,26.583,25.879,23.777,0.000,0.000
president,67.735,66.894,70.226,0.000,0.000
second,11.273,11.050,10.913,0.000,0.000
young,10.957,10.833,12.860,0.000,0.000
university,68.716,67.809,68.990,0.000,0.000
father,12.057,12.028,13.008,0.000,0.000
money,24.629,24.414,23.746,0.000,0.000
days,10.987,10.475,11.560,0.000,0.000
yet,6.536,6.466,7.903,0.000,0.000
company,21.771,21.362,18.377,0.000,0.000
number,22.282,22.142,23.367,0.000,0.000
political,16.759,16.360,22.604,0.000,0.000
war,36.424,36.462,38.731,0.000,0.000
united,299.882,304.225,319.389,0.000,0.000
times,20.659,20.477,22.486,0.000,0.000
education,32.327,31.391,41.820,0.000,0.000
past,24.231,23.655,38.012,0.000,0.000
important,10.095,9.768,15.832,0.000,0.000
power,18.956,18.544,19.653,0.000,0.000
health,71.164,69.747,95.009,0.000,0.000
thing,16.437,15.441,19.485,0.000,0.000
table,51.393,50.491,55.085,0.000,0.000
far,24.947,24.668,28.377,0.000,0.000
several,13.133,12.671,15.496,0.000,0.000
early,14.954,14.621,16.943,0.000,0.000
business,11.615,11.347,12.978,0.000,0.000
information,24.195,23.045,23.369,0.000,0.000
looked,17.716,17.028,21.245,0.000,0.000
keep,21.631,20.992,31.117,0.000,0.000
country,12.622,12.418,12.065,0.000,0.000
tell,22.194,20.669,25.576,0.000,0.000
woman,16.447,16.396,18.839,0.000,0.000
become,14.474,14.434,18.945,0.000,0.000
within,20.388,20.152,31.208,0.000,0.000
large,16.583,16.382,21.275,0.000,0.000
least,10.289,10.163,10.725,0.000,0.000
course,11.650,11.168,12.719,0.000,0.000
others,6.057,6.053,6.759,0.000,0.000
point,23.249,22.545,29.170,0.000,0.000
side,33.161,33.766,35.187,0.000,0.000
almost,10.343,10.412,12.675,0.000,0.000
five,14.262,13.612,14.624,0.000,0.000
program,128.771,128.337,127.470,0.000,0.000
lot,25.263,23.610,28.501,0.000,0.000
across,23.563,23.419,28.182,0.000,0.000
case,14.955,14.543,17.503,0.000,0.000
today,13.995,13.964,14.992,0.000,0.000
center,63.726,64.055,62.199,0.000,0.000
show,15.461,15.166,13.836,0.000,0.000
york,120.095,120.105,109.438,0.000,0.000
give,17.830,16.741,19.882,0.000,0.000
nothing,19.209,18.199,26.628,0.000,0.000
open,31.314,31.145,33.461,0.000,0.000
ever,20.295,19.887,24.508,0.000,0.000
along,22.640,22.308,22.040,0.000,0.000
including,8.993,8.842,10.074,0.000,0.000
toward,48.014,47.298,51.341,0.000,0.000
knew,15.475,14.821,21.498,0.000,0.000
love,19.493,18.958,25.448,0.000,0.000
although,8.084,7.927,9.437,0.000,0.000
feel,19.137,18.801,23.417,0.000,0.000
behind,21.880,21.416,25.491,0.000,0.000
change,22.891,22.846,28.845,0.000,0.000
top,17.386,17.476,16.118,0.000,0.000
call,16.300,16.084,15.735,0.000,0.000
door,57.545,55.611,61.072,0.000,0.000
human,29.811,29.752,33.927,0.000,0.000
care,32.821,31.961,38.631,0.000,0.000
history,17.100,17.432,16.229,0.000,0.000
team,24.128,23.412,22.173,0.000,0.000
community,32.568,32.454,32.558,0.000,0.000
together,14.824,14.983,16.772,0.000,0.000
wanted,19.304,18.394,24.455,0.000,0.000
support,15.109,14.610,18.180,0.000,0.000
making,19.312,19.939,24.587,0.000,0.000
already,9.678,9.831,11.272,0.000,0.000
light,15.707,15.636,18.296,0.000,0.000
body,30.153,30.338,31.528,0.000,0.000
example,17.211,17.030,17.975,0.000,0.000
hard,17.294,16.862,23.171,0.000,0.000
fact,8.933,8.399,10.572,0.000,0.000
real,31.274,31.161,33.531,0.000,0.000
began,17.433,17.002,20.189,0.000,0.000
child,17.014,17.085,21.912,0.000,0.000
week,21.948,21.329,21.286,0.000,0.000
play,14.548,14.220,13.067,0.000,0.000
sure,12.088,11.274,15.957,0.000,0.000
kind,11.539,11.258,12.742,0.000,0.000
ago,67.232,66.301,86.371,0.000,0.000
turned,14.008,13.734,14.854,0.000,0.000
area,16.954,16.219,18.481,0.000,0.000
whether,20.642,20.538,26.562,0.000,0.000
control,18.667,18.413,24.893,0.000,0.000
game,22.056,21.242,21.720,0.000,0.000
saw,15.384,14.767,16.309,0.000,0.000
music,16.424,16.287,14.391,0.000,0.000
anything,25.336,23.984,33.364,0.000,0.000
using,11.422,11.210,16.602,0.000,0.000
name,15.478,15.314,15.513,0.000,0.000
air,25.542,25.043,33.997,0.000,0.000
felt,19.561,19.364,22.826,0.000,0.000
john,17.412,16.816,16.057,0.000,0.000
seen,17.303,17.153,19.121,0.000,0.000
rather,13.922,13.747,15.050,0.000,0.000
local,17.705,17.343,19.938,0.000,0.000
minutes,52.867,52.892,51.055,0.000,0.000
looking,15.839,15.653,17.419,0.000,0.000
line,26.515,26.040,26.101,0.000,0.000
done,12.568,12.188,15.292,0.000,0.000
general,26.377,26.298,31.389,0.000,0.000
food,19.676,19.558,17.842,0.000,0.000
problem,22.740,22.297,43.819,0.000,0.000
job,19.985,19.106,20.616,0.000,0.000
office,38.823,38.653,35.202,0.000,0.000
process,15.948,15.340,22.316,0.000,0.000
given,14.838,14.388,17.719,0.000,0.000
car,25.032,24.584,20.710,0.000,0.000
age,32.281,31.826,37.350,0.000,0.000
parents,14.768,14.978,20.237,0.000,0.000
front,23.299,23.082,23.195,0.000,0.000
law,44.602,44.741,57.042,0.000,0.000
development,11.997,11.604,14.146,0.000,0.000
working,17.442,17.486,17.806,0.000,0.000
makes,25.328,25.685,29.695,0.000,0.000
art,23.587,23.065,23.751,0.000,0.000
run,14.885,14.766,13.846,0.000,0.000
story,16.747,16.976,20.418,0.000,0.000
data,37.049,36.523,34.207,0.000,0.000
half,21.434,21.323,20.479,0.000,0.000
college,43.388,43.721,48.852,0.000,0.000
hands,22.083,21.719,24.605,0.000,0.000
major,19.623,19.045,22.204,0.000,0.000
months,28.052,27.318,26.534,0.000,0.000
god,23.083,22.644,32.286,0.000,0.000
everything,20.158,19.238,24.186,0.000,0.000
according,47.928,47.971,47.959,0.000,0.000
book,18.942,18.903,17.945,0.000,0.000
trying,15.820,15.235,29.358,0.000,0.000
members,17.504,17.667,18.216,0.000,0.000
maybe,14.549,13.973,16.005,0.000,0.000
free,20.383,20.445,20.882,0.000,0.000
experience,12.944,12.483,16.113,0.000,0.000
america,58.915,60.079,57.864,0.000,0.000
economic,17.514,17.119,25.653,0.000,0.000
getting,19.720,19.500,22.373,0.000,0.000
south,56.044,55.665,50.821,0.000,0.000
street,70.193,71.348,59.888,0.000,0.000
service,36.456,35.612,34.142,0.000,0.000
problems,34.345,34.238,63.195,0.000,0.000
feet,27.991,27.997,24.179,0.000,0.000
cut,20.682,20.671,21.091,0.000,0.000
six,20.408,19.987,18.597,0.000,0.000
believe,11.418,10.825,15.746,0.000,0.000
level,21.224,20.826,22.896,0.000,0.000
someone,26.567,25.563,31.481,0.000,0.000
close,23.336,23.538,25.927,0.000,0.000
turn,15.502,15.221,15.563,0.000,0.000
able,9.292,8.808,18.676,0.000,0.000
future,24.450,23.652,30.586,0.000,0.000
sense,19.905,19.284,23.592,0.000,0.000
groups,23.981,23.127,25.496,0.000,0.000
mean,18.141,17.710,21.827,0.000,0.000
red,20.809,21.654,19.792,0.000,0.000
outside,11.837,11.773,13.180,0.000,0.000
photo,119.757,118.816,119.735,0.000,0.000
north,62.179,61.107,58.195,0.000,0.000
market,23.017,22.245,23.532,0.000,0.000
order,29.722,29.211,35.632,0.000,0.000
question,40.996,40.052,54.630,0.000,0.000
washington,46.129,46.937,45.612,0.000,0.000
started,14.596,13.931,18.452,0.000,0.000
words,18.987,18.451,21.877,0.000,0.000
person,24.309,23.449,25.939,0.000,0.000
live,16.430,16.069,18.107,0.000,0.000
perhaps,14.384,14.059,14.865,0.000,0.000
voice,55.798,55.916,62.088,0.000,0.000
mind,29.328,28.788,34.277,0.000,0.000
possible,15.348,15.064,17.256,0.000,0.000
living,18.816,18.667,18.104,0.000,0.000
known,16.561,16.404,19.096,0.000,0.000
international,22.546,21.904,25.570,0.000,0.000
either,9.496,9.447,11.450,0.000,0.000
season,32.016,31.743,28.304,0.000,0.000
talk,15.700,14.704,17.910,0.000,0.000
late,17.463,17.022,21.491,0.000,0.000
lost,13.469,13.473,14.021,0.000,0.000
whole,15.072,15.237,17.397,0.000,0.000
sometimes,10.702,10.534,12.781,0.000,0.000
former,28.917,28.516,31.881,0.000,0.000
start,13.693,13.504,16.068,0.000,0.000
instead,10.868,10.617,12.367,0.000,0.000
hours,25.474,23.977,27.599,0.000,0.000
full,19.241,18.978,21.701,0.000,0.000
seemed,12.080,12.069,14.161,0.000,0.000
military,20.383,19.999,25.844,0.000,0.000
inside,10.648,10.672,12.667,0.000,0.000
became,24.341,24.217,29.745,0.000,0.000
try,10.556,10.094,14.973,0.000,0.000
whose,9.900,9.959,9.095,0.000,0.000
kids,32.272,31.491,34.377,0.000,0.000
moment,20.124,19.589,21.995,0.000,0.000
likely,17.809,16.905,22.120,0.000,0.000
finally,9.389,9.318,11.056,0.000,0.000
probably,9.745,9.439,10.808,0.000,0.000
field,20.273,19.803,23.888,0.000,0.000
court,40.483,39.271,39.728,0.000,0.000
idea,14.357,13.957,17.808,0.000,0.000
means,9.118,9.242,10.387,0.000,0.000
church,18.358,18.423,18.346,0.000,0.000
studies,32.091,31.267,29.682,0.000,0.000
based,20.233,20.120,25.644,0.000,0.000
move,13.552,13.372,14.052,0.000,0.000
programs,130.496,130.108,129.993,0.000,0.000
especially,5.804,5.795,7.235,0.000,0.000
taken,30.167,30.193,41.204,0.000,0.000
teachers,28.196,27.321,35.633,0.000,0.000
friends,13.755,13.652,14.361,0.000,0.000
death,13.109,12.987,19.093,0.000,0.000
yes,31.035,30.652,33.015,0.000,0.000
per,46.719,45.895,43.570,0.000,0.000
else,35.183,34.762,52.207,0.000,0.000
read,9.374,8.720,10.019,0.000,0.000
morning,16.590,16.326,13.670,0.000,0.000
student,39.206,39.021,37.762,0.000,0.000
gave,18.986,17.962,23.901,0.000,0.000
oil,48.002,49.009,47.525,0.000,0.000
form,14.908,14.894,16.614,0.000,0.000
west,44.531,45.009,38.291,0.000,0.000
recent,26.315,26.246,26.887,0.000,0.000
taking,28.760,28.708,42.379,0.000,0.000
heard,16.420,16.232,19.174,0.000,0.000
heart,25.108,24.680,31.444,0.000,0.000
provide,18.148,18.174,20.510,0.000,0.000
federal,72.932,74.769,75.426,0.000,0.000
hair,56.408,56.665,51.562,0.000,0.000
role,42.799,41.157,60.346,0.000,0.000
held,26.730,26.460,28.529,0.000,0.000
policy,34.780,33.630,52.601,0.000,0.000
results,16.626,16.177,18.815,0.000,0.000
figure,32.665,31.482,32.535,0.000,0.000
bad,20.004,19.299,25.438,0.000,0.000
park,46.838,46.217,48.667,0.000,0.000
space,16.138,16.302,19.533,0.000,0.000
building,28.303,28.106,26.422,0.000,0.000
society,31.719,32.640,32.010,0.000,0.000
party,37.859,37.549,48.006,0.000,0.000
matter,15.157,14.811,17.221,0.000,0.000
comes,12.825,12.893,14.073,0.000,0.000
san,275.124,280.547,252.302,0.000,0.000
plan,34.393,33.711,39.015,0.000,0.000
looks,32.919,33.035,31.863,0.000,0.000
clear,15.768,16.027,19.543,0.000,0.000
schools,40.791,39.381,43.591,0.000,0.000
news,26.171,25.957,29.440,0.000,0.000
coming,11.884,11.271,12.079,0.000,0.000
wife,18.021,17.501,17.664,0.000,0.000
pay,30.301,28.817,30.501,0.000,0.000
director,75.508,75.203,66.446,0.000,0.000
near,18.898,18.961,18.895,0.000,0.000
class,48.747,48.360,51.100,0.000,0.000
view,29.695,29.788,38.709,0.000,0.000
special,20.593,19.943,22.461,0.000,0.000
land,28.566,28.202,23.118,0.000,0.000
road,28.354,28.320,27.136,0.000,0.000
needs,14.207,13.976,19.915,0.000,0.000
needed,15.022,14.279,19.855,0.000,0.000
services,27.846,27.986,32.978,0.000,0.000
everyone,24.047,23.175,30.135,0.000,0.000
low,17.713,17.435,20.288,0.000,0.000
department,45.608,44.825,44.113,0.000,0.000
third,20.609,20.133,19.098,0.000,0.000
soon,12.234,12.055,13.005,0.000,0.000
photograph,102.013,101.553,100.586,0.000,0.000
ask,22.059,20.920,26.245,0.000,0.000
seems,13.639,13.598,16.391,0.000,0.000
companies,25.559,24.439,25.365,0.000,0.000
town,22.748,22.626,22.014,0.000,0.000
green,21.831,21.773,20.362,0.000,0.000
nearly,16.325,16.343,15.173,0.000,0.000
available,16.728,16.475,18.192,0.000,0.000
higher,26.319,25.155,35.681,0.000,0.000
leave,24.597,24.578,23.329,0.000,0.000
understand,18.188,17.149,19.482,0.000,0.000
ground,26.439,26.563,28.407,0.000,0.000
interest,19.779,19.334,22.942,0.000,0.000
true,9.590,9.219,12.623,0.000,0.000
gone,14.055,13.660,13.105,0.000,0.000
issue,25.303,24.838,29.934,0.000,0.000
longer,13.055,12.452,12.719,0.000,0.000
personal,8.339,8.355,10.150,0.000,0.000
model,21.878,21.767,28.070,0.000,0.000
questions,73.026,71.659,98.176,0.000,0.000
stop,21.440,20.575,25.894,0.000,0.000
energy,18.298,18.195,25.605,0.000,0.000
dark,11.133,11.202,11.026,0.000,0.000
middle,48.261,48.150,50.303,0.000,0.000
issues,28.581,28.152,39.466,0.000,0.000
current,12.110,12.086,13.990,0.000,0.000
hear,18.368,17.796,19.192,0.000,0.000
security,46.440,45.481,51.682,0.000,0.000
force,27.834,28.027,28.583,0.000,0.000
bill,29.986,29.563,33.463,0.000,0.000
police,25.305,24.721,24.563,0.000,0.000
ways,19.059,18.886,22.758,0.000,0.000
short,17.895,18.149,16.484,0.000,0.000
son,17.995,18.113,17.690,0.000,0.000
actually,17.761,17.249,17.678,0.000,0.000
following,13.527,13.378,14.234,0.000,0.000
reason,11.201,10.864,14.579,0.000,0.000
private,33.964,34.015,36.902,0.000,0.000
include,18.962,18.514,24.052,0.000,0.000
thus,11.530,11.333,12.767,0.000,0.000
significant,27.956,27.386,35.168,0.000,0.000
individual,13.726,13.347,17.640,0.000,0.000
learning,22.812,22.161,30.317,0.000,0.000
tried,14.576,14.154,24.246,0.000,0.000
lives,17.354,17.500,18.616,0.000,0.000
act,45.702,45.575,51.631,0.000,0.000
attention,53.365,53.373,65.295,0.000,0.000
girl,19.914,20.233,17.166,0.000,0.000
common,11.825,11.645,17.738,0.000,0.000
summer,22.611,22.527,19.213,0.000,0.000
strong,11.310,11.177,14.845,0.000,0.000
bring,19.807,19.231,18.417,0.000,0.000
report,23.975,23.802,24.191,0.000,0.000
certain,12.213,11.808,17.175,0.000,0.000
areas,14.154,13.740,16.636,0.000,0.000
word,20.613,20.178,26.038,0.000,0.000
result,13.846,13.369,15.274,0.000,0.000
single,16.779,17.025,19.481,0.000,0.000
simply,6.968,6.726,8.597,0.000,0.000
takes,30.906,31.161,42.323,0.000,0.000
thinking,13.413,12.895,19.078,0.000,0.000
boy,20.000,20.253,15.869,0.000,0.000
sound,13.902,13.769,16.358,0.000,0.000
county,76.174,74.959,81.421,0.000,0.000
technology,22.696,22.606,22.044,0.000,0.000
nature,11.299,11.055,13.452,0.000,0.000
rest,9.690,9.611,11.834,0.000,0.000
science,25.794,26.035,22.967,0.000,0.000
paper,39.258,39.236,37.610,0.000,0.000
worked,13.930,13.852,14.927,0.000,0.000
present,20.860,20.560,22.403,0.000,0.000
brought,16.443,15.946,15.330,0.000,0.000
california,77.439,81.756,66.697,0.000,0.000
alone,14.479,14.492,15.397,0.000,0.000
test,41.652,41.216,44.634,0.000,0.000
officials,58.960,58.623,60.240,0.000,0.000
cost,22.051,21.286,23.356,0.000,0.000
deal,27.447,27.407,34.983,0.000,0.000
remember,15.536,14.462,16.038,0.000,0.000
fall,41.651,41.128,45.312,0.000,0.000
works,20.910,21.040,20.615,0.000,0.000
month,27.810,27.280,27.900,0.000,0.000
natural,23.122,23.057,25.087,0.000,0.000
moved,13.565,13.018,14.962,0.000,0.000
project,24.208,23.722,22.860,0.000,0.000
practice,26.067,25.977,27.296,0.000,0.000
hit,22.868,23.276,20.221,0.000,0.000
friend,32.445,32.491,32.297,0.000,0.000
phone,53.052,52.599,45.456,0.000,0.000
floor,20.106,20.086,21.870,0.000,0.000
upon,43.236,42.979,47.766,0.000,0.000
total,17.784,18.114,18.937,0.000,0.000
industry,42.452,41.911,40.957,0.000,0.000
performance,21.556,21.721,22.436,0.000,0.000
east,61.831,61.451,53.133,0.000,0.000
points,30.018,29.394,32.373,0.000,0.000
wall,32.115,31.672,31.625,0.000,0.000
weeks,28.244,27.169,27.981,0.000,0.000
running,23.800,23.781,22.226,0.000,0.000
dead,23.996,23.718,19.928,0.000,0.000
teacher,20.337,19.556,24.359,0.000,0.000
return,12.889,12.726,12.791,0.000,0.000
culture,22.622,22.159,28.568,0.000,0.000
rights,67.139,67.370,82.078,0.000,0.000
hold,13.818,13.538,15.940,0.000,0.000
similar,12.383,11.861,16.791,0.000,0.000
effect,20.580,19.971,24.054,0.000,0.000
reported,30.430,30.440,30.796,0.000,0.000
seem,11.000,10.465,12.804,0.000,0.000
cup,114.565,114.114,112.252,0.000,0.000
physical,30.611,30.648,40.868,0.000,0.000
beyond,30.753,30.654,38.452,0.000,0.000
medical,33.234,32.228,37.818,0.000,0.000
changes,20.852,21.098,28.264,0.000,0.000
relationship,15.849,15.492,25.235,0.000,0.000
position,19.137,18.844,22.362,0.000,0.000
bed,22.927,22.672,24.788,0.000,0.000
blue,24.156,25.006,20.695,0.000,0.000
board,46.668,46.448,51.941,0.000,0.000
training,32.714,32.223,31.896,0.000,0.000
recently,14.004,13.580,15.467,0.000,0.000
stay,27.362,27.265,27.465,0.000,0.000
bush,56.880,57.911,58.153,0.000,0.000
century,68.965,66.131,62.493,0.000,0.000
key,20.588,19.902,25.732,0.000,0.000
blood,38.280,37.431,47.100,0.000,0.000
saying,15.408,14.723,18.807,0.000,0.000
workers,36.874,36.118,43.879,0.000,0.000
quite,13.554,13.217,15.921,0.000,0.000
brown,18.884,19.574,16.906,0.000,0.000
easy,10.251,10.125,13.394,0.000,0.000
knowledge,22.275,21.796,28.974,0.000,0.000
risk,30.745,30.139,34.969,0.000,0.000
environmental,28.664,27.930,32.338,0.000,0.000
led,15.008,14.683,17.679,0.000,0.000
lead,19.992,19.575,24.790,0.000,0.000
difficult,13.057,12.379,26.875,0.000,0.000
hope,14.167,13.511,17.988,0.000,0.000
series,23.734,23.567,23.022,0.000,0.000
population,23.171,22.136,27.828,0.000,0.000
miles,26.419,25.874,21.828,0.000,0.000
cases,15.638,15.417,19.068,0.000,0.000
reading,21.998,22.200,19.432,0.000,0.000
approach,13.045,12.843,17.381,0.000,0.000
anyone,35.570,34.551,44.168,0.000,0.000
systems,32.211,31.914,34.092,0.000,0.000
evidence,24.709,24.576,25.036,0.000,0.000
price,20.040,19.581,19.590,0.000,0.000
despite,9.663,9.657,15.800,0.000,0.000
action,41.978,41.850,48.845,0.000,0.000
fire,32.350,31.901,33.307,0.000,0.000
americans,80.687,80.683,84.155,0.000,0.000
guy,31.029,30.510,32.343,0.000,0.000
central,29.726,29.503,30.275,0.000,0.000
sat,30.634,29.572,35.121,0.000,0.000
press,47.374,47.375,44.501,0.000,0.000
kept,23.803,23.726,34.698,0.000,0.000
language,31.037,30.197,35.611,0.000,0.000
countries,26.492,25.261,34.025,0.000,0.000
david,15.466,14.622,16.100,0.000,0.000
deep,15.052,14.727,17.249,0.000,0.000
quickly,13.478,12.795,16.848,0.000,0.000
usually,10.358,9.987,12.989,0.000,0.000
nation,35.494,35.134,37.052,0.000,0.000
books,16.896,17.040,16.571,0.000,0.000
lower,21.871,21.222,28.373,0.000,0.000
spent,33.656,33.650,32.653,0.000,0.000
river,35.794,36.313,30.280,0.000,0.000
growth,22.424,21.715,29.899,0.000,0.000
average,25.582,26.084,24.386,0.000,0.000
billion,57.219,57.266,54.700,0.000,0.000
period,14.303,14.072,13.274,0.000,0.000
cold,27.498,27.398,29.316,0.000,0.000
staff,36.258,35.878,37.072,0.000,0.000
add,21.013,21.347,22.632,0.000,0.000
analysis,17.886,17.662,19.770,0.000,0.000
hot,24.771,24.795,27.075,0.000,0.000
games,32.530,31.823,29.454,0.000,0.000
rate,36.620,36.128,39.073,0.000,0.000
earth,23.653,23.909,26.480,0.000,0.000
goes,22.625,22.686,23.616,0.000,0.000
couple,14.277,14.089,13.542,0.000,0.000
particular,10.410,10.221,13.694,0.000,0.000
wrong,15.205,14.977,18.010,0.000,0.000
meet,20.113,20.077,21.286,0.000,0.000
design,21.174,20.381,20.643,0.000,0.000
value,19.383,18.709,23.467,0.000,0.000
husband,22.835,21.888,23.042,0.000,0.000
computer,23.743,23.759,21.004,0.000,0.000
talking,12.563,11.699,14.553,0.000,0.000
learn,15.307,14.854,15.343,0.000,0.000
financial,25.512,25.139,31.331,0.000,0.000
patients,34.327,33.520,42.946,0.000,0.000
site,46.971,46.243,46.654,0.000,0.000
potential,20.830,20.233,25.759,0.000,0.000
2000,49.040,48.914,46.117,0.000,0.000
sun,26.972,27.418,26.703,0.000,0.000
100,19.091,19.220,17.555,0.000,0.000
happened,11.684,11.424,13.956,0.000,0.000
foreign,47.933,48.298,43.096,0.000,0.000
levels,35.332,34.481,38.208,0.000,0.000
increase,18.158,17.885,25.596,0.000,0.000
players,23.598,22.634,21.111,0.000,0.000
record,28.843,28.025,26.473,0.000,0.000
drive,19.575,19.723,20.271,0.000,0.000
stood,17.631,17.053,19.418,0.000,0.000
cultural,19.840,19.061,24.078,0.000,0.000
heat,40.230,40.483,42.654,0.000,0.000
arms,30.570,29.865,34.903,0.000,0.000
management,24.510,24.071,28.281,0.000,0.000
answer,22.775,22.446,31.118,0.000,0.000
watch,21.677,21.354,21.680,0.000,0.000
window,23.690,23.463,24.787,0.000,0.000
expected,13.863,13.131,18.901,0.000,0.000
bit,30.562,30.078,35.253,0.000,0.000
poor,23.850,23.493,30.685,0.000,0.000
terms,15.089,14.963,16.365,0.000,0.000
trade,47.303,46.754,49.475,0.000,0.000
buy,14.116,13.695,14.099,0.000,0.000
earlier,17.082,16.360,23.855,0.000,0.000
involved,15.168,14.826,20.334,0.000,0.000
baby,21.410,21.132,22.763,0.000,0.000
