word,global,noise-aware,self,top,bot
usually,1.327,1.293,1.434,0.000,0.000
line,6.676,6.486,5.916,0.000,0.000
furthermore,0.942,0.964,0.849,0.000,0.000
york,20.873,20.356,18.832,0.000,0.000
typical,7.602,7.374,7.335,0.000,0.000
explanation,1.521,1.566,1.447,0.000,0.000
parts,4.582,4.792,5.954,0.000,0.000
statistical,8.000,8.228,5.321,0.000,0.000
communication,2.906,3.082,2.847,0.000,0.000
expression,12.192,12.150,14.622,0.000,0.000
far,1.290,1.286,1.573,0.000,0.000
loss,6.755,6.820,5.403,0.000,0.000
double,6.562,6.600,6.982,0.000,0.000
stochastic,1.017,0.994,1.341,0.000,0.000
compatible,1.036,1.061,0.889,0.000,0.000
collection,2.173,2.170,2.167,0.000,0.000
open,2.762,2.731,3.132,0.000,0.000
discrete,2.534,2.535,2.242,0.000,0.000
focus,0.534,0.504,0.673,0.000,0.000
written,6.327,6.250,7.270,0.000,0.000
discussion,1.437,1.531,1.332,0.000,0.000
propose,1.131,1.128,1.284,0.000,0.000
cambridge,2.175,2.264,1.051,0.000,0.000
requires,1.773,1.888,2.302,0.000,0.000
occurs,2.275,2.410,2.285,0.000,0.000
add,4.891,4.908,5.142,0.000,0.000
seems,1.329,1.264,1.371,0.000,0.000
metric,9.757,8.702,14.662,0.000,0.000
frame,41.566,44.170,44.361,0.000,0.000
questions,2.268,2.292,2.268,0.000,0.000
development,3.099,3.112,2.958,0.000,0.000
axioms,4.179,4.048,3.563,0.000,0.000
foundations,2.209,2.353,2.290,0.000,0.000
quot,2.270,2.158,2.241,0.000,0.000
abstract,1.446,1.496,0.888,0.000,0.000
long,5.816,5.765,6.026,0.000,0.000
org,5.319,4.994,4.713,0.000,0.000
compatibility,10.013,10.267,11.020,0.000,0.000
place,0.400,0.466,0.423,0.000,0.000
improvement,14.449,14.648,14.818,0.000,0.000
feature,0.846,0.872,0.947,0.000,0.000
statement,0.517,0.590,0.486,0.000,0.000
prior,2.001,2.074,1.765,0.000,0.000
needed,0.614,0.655,0.714,0.000,0.000
determine,1.666,1.782,1.872,0.000,0.000
canonical,16.659,17.635,15.717,0.000,0.000
precisely,1.594,2.007,1.807,0.000,0.000
relevant,0.408,0.417,0.418,0.000,0.000
amount,2.918,2.862,3.094,0.000,0.000
studies,2.300,2.407,1.866,0.000,0.000
error,2.474,2.578,2.302,0.000,0.000
weak,7.309,7.396,7.273,0.000,0.000
interference,10.650,11.190,10.251,0.000,0.000
recent,1.793,1.898,1.664,0.000,0.000
ways,0.458,0.490,0.445,0.000,0.000
lattice,5.352,5.303,5.203,0.000,0.000
mapping,1.757,1.759,2.160,0.000,0.000
others,0.452,0.481,0.444,0.000,0.000
later,0.688,0.689,0.690,0.000,0.000
reduced,1.619,1.699,1.918,0.000,0.000
position,4.976,5.122,5.307,0.000,0.000
fundamental,3.503,3.899,2.458,0.000,0.000
relationship,1.400,1.398,1.434,0.000,0.000
working,1.312,1.372,1.083,0.000,0.000
law,21.375,21.328,23.924,0.000,0.000
theorems,3.325,3.203,3.547,0.000,0.000
closed,3.720,3.432,4.484,0.000,0.000
experience,3.081,3.033,2.995,0.000,0.000
operation,1.089,1.000,0.855,0.000,0.000
precise,2.179,2.207,1.808,0.000,0.000
worlds,1.469,1.942,1.139,0.000,0.000
changes,4.754,4.189,4.581,0.000,0.000
principles,1.999,2.076,2.604,0.000,0.000
derived,3.218,2.886,3.741,0.000,0.000
statistics,4.266,4.240,3.907,0.000,0.000
heuristic,10.128,10.464,10.779,0.000,0.000
describes,1.683,1.745,1.782,0.000,0.000
history,5.598,5.765,5.086,0.000,0.000
mechanism,0.921,0.918,1.008,0.000,0.000
recall,0.940,0.903,1.232,0.000,0.000
acts,1.490,1.487,1.852,0.000,0.000
symmetric,4.741,5.093,8.191,0.000,0.000
outcome,2.900,2.935,2.752,0.000,0.000
reference,27.796,26.673,26.783,0.000,0.000
symbol,3.255,3.312,3.419,0.000,0.000
gets,1.389,1.360,1.471,0.000,0.000
leads,1.163,1.186,1.238,0.000,0.000
increase,1.367,1.346,1.534,0.000,0.000
representations,3.281,3.387,3.036,0.000,0.000
engineering,2.673,3.044,2.283,0.000,0.000
becomes,4.898,4.700,5.475,0.000,0.000
uses,0.788,0.800,0.824,0.000,0.000
maximal,1.479,1.466,1.738,0.000,0.000
math,4.107,4.354,4.394,0.000,0.000
involved,1.036,1.048,0.843,0.000,0.000
tests,1.633,1.669,1.482,0.000,0.000
formulae,4.956,5.011,3.159,0.000,0.000
studied,0.926,0.961,1.012,0.000,0.000
discussed,1.207,1.225,1.117,0.000,0.000
whole,2.055,2.009,2.002,0.000,0.000
evolution,23.521,23.210,22.178,0.000,0.000
features,0.474,0.486,0.437,0.000,0.000
valid,1.031,0.990,1.251,0.000,0.000
treatment,6.271,6.271,5.091,0.000,0.000
assigned,4.184,4.290,4.220,0.000,0.000
assumed,1.160,1.297,1.457,0.000,0.000
forms,4.713,4.767,4.707,0.000,0.000
follow,0.951,1.021,1.162,0.000,0.000
higher,7.858,7.864,7.914,0.000,0.000
notes,3.953,3.966,3.958,0.000,0.000
quite,1.555,1.672,1.440,0.000,0.000
denotes,1.045,1.108,1.647,0.000,0.000
prediction,3.265,3.262,3.347,0.000,0.000
criterion,4.767,4.617,4.859,0.000,0.000
defining,0.789,0.896,0.679,0.000,0.000
though,0.614,0.658,0.776,0.000,0.000
range,5.166,5.104,4.725,0.000,0.000
review,1.967,1.956,1.788,0.000,0.000
factors,1.593,1.544,1.672,0.000,0.000
works,0.228,0.238,0.252,0.000,0.000
paths,3.078,3.109,3.497,0.000,0.000
understand,1.112,1.130,1.191,0.000,0.000
specified,0.497,0.508,0.434,0.000,0.000
starting,1.819,1.805,1.868,0.000,0.000
difficult,0.789,0.796,0.945,0.000,0.000
independence,2.524,2.507,2.411,0.000,0.000
observe,1.044,1.020,1.185,0.000,0.000
task,0.820,0.833,0.782,0.000,0.000
towards,2.043,2.027,1.901,0.000,0.000
cardinality,6.064,6.173,6.572,0.000,0.000
inequalities,4.623,4.475,4.379,0.000,0.000
mean,1.912,1.988,2.000,0.000,0.000
perform,1.187,1.201,0.931,0.000,0.000
practice,2.087,2.067,1.714,0.000,0.000
label,3.330,3.305,3.658,0.000,0.000
require,0.898,1.060,1.030,0.000,0.000
bell,3.053,3.343,2.420,0.000,0.000
inconsistent,3.386,3.414,3.437,0.000,0.000
presence,3.436,3.291,4.034,0.000,0.000
almost,2.648,2.728,3.119,0.000,0.000
symbols,2.012,2.013,1.873,0.000,0.000
text,6.114,6.314,5.685,0.000,0.000
refer,1.264,1.294,1.103,0.000,0.000
explicitly,2.716,2.425,3.930,0.000,0.000
underlying,0.923,0.919,0.875,0.000,0.000
dimensional,20.874,19.308,25.864,0.000,0.000
reasonable,1.491,1.435,1.523,0.000,0.000
notions,2.489,2.374,2.371,0.000,0.000
said,1.981,2.112,2.239,0.000,0.000
issues,1.744,1.786,1.589,0.000,0.000
background,3.158,3.222,3.477,0.000,0.000
constructed,0.618,0.618,0.665,0.000,0.000
occur,2.060,2.171,1.926,0.000,0.000
depends,1.994,2.019,2.072,0.000,0.000
conclude,0.653,0.732,0.547,0.000,0.000
generate,0.495,0.512,0.487,0.000,0.000
necessarily,1.138,1.237,1.229,0.000,0.000
conf,10.676,10.891,11.057,0.000,0.000
degrees,7.770,7.755,7.904,0.000,0.000
berlin,1.407,1.435,1.351,0.000,0.000
extend,0.624,0.628,0.614,0.000,0.000
check,1.724,1.653,1.808,0.000,0.000
conclusions,0.834,0.829,0.789,0.000,0.000
compared,2.603,2.514,2.485,0.000,0.000
obvious,0.756,0.882,0.761,0.000,0.000
des,8.915,9.314,8.386,0.000,0.000
final,3.172,2.935,2.661,0.000,0.000
chain,2.023,2.036,2.098,0.000,0.000
enough,0.938,0.954,1.321,0.000,0.000
regular,1.711,1.768,1.918,0.000,0.000
interaction,15.533,14.939,18.033,0.000,0.000
string,5.918,6.128,5.135,0.000,0.000
yields,2.543,2.596,2.871,0.000,0.000
series,8.182,8.561,7.483,0.000,0.000
perspective,1.287,1.310,1.238,0.000,0.000
recently,0.985,0.981,0.761,0.000,0.000
increasing,0.982,0.940,0.891,0.000,0.000
likely,2.174,2.179,2.160,0.000,0.000
transformations,20.303,20.003,20.876,0.000,0.000
direct,0.505,0.533,0.344,0.000,0.000
possibly,0.946,0.942,0.888,0.000,0.000
added,1.183,1.151,1.273,0.000,0.000
bit,2.558,2.500,2.501,0.000,0.000
trivial,0.585,0.647,0.780,0.000,0.000
arxiv,4.019,4.087,3.226,0.000,0.000
contradiction,3.041,3.113,3.356,0.000,0.000
specifically,1.173,1.206,1.124,0.000,0.000
distributions,2.272,2.151,2.262,0.000,0.000
become,2.632,2.683,2.661,0.000,0.000
key,0.360,0.377,0.308,0.000,0.000
observed,1.398,1.576,1.037,0.000,0.000
unknown,0.746,0.779,1.001,0.000,0.000
yet,0.928,0.977,0.926,0.000,0.000
internal,28.055,27.499,28.037,0.000,0.000
breaking,9.672,9.939,10.503,0.000,0.000
upon,2.056,1.954,2.179,0.000,0.000
contained,1.895,1.811,1.930,0.000,0.000
tools,1.209,1.216,1.232,0.000,0.000
appears,2.000,2.012,1.739,0.000,0.000
identified,1.634,1.621,1.908,0.000,0.000
combining,1.352,1.295,1.303,0.000,0.000
include,0.865,0.873,0.980,0.000,0.000
distributed,1.568,1.659,1.707,0.000,0.000
lecture,5.152,5.174,5.217,0.000,0.000
year,7.995,8.030,7.907,0.000,0.000
lead,0.828,0.865,0.968,0.000,0.000
whereas,1.463,1.532,1.366,0.000,0.000
generalization,1.342,1.480,1.724,0.000,0.000
turn,0.723,0.723,0.627,0.000,0.000
preferred,2.642,2.879,2.287,0.000,0.000
technology,1.530,1.506,1.947,0.000,0.000
distinct,2.065,2.085,2.010,0.000,0.000
remark,3.297,3.414,3.857,0.000,0.000
formulation,8.209,8.081,8.026,0.000,0.000
belongs,1.968,1.959,2.138,0.000,0.000
none,1.726,1.710,1.722,0.000,0.000
suitable,0.815,0.825,0.576,0.000,0.000
integration,16.974,17.023,18.261,0.000,0.000
paradox,5.338,6.161,4.620,0.000,0.000
www,2.323,2.363,2.112,0.000,0.000
root,4.316,4.349,4.377,0.000,0.000
geometric,1.367,1.333,1.154,0.000,0.000
illustrate,0.679,0.792,0.658,0.000,0.000
generation,2.375,2.413,2.145,0.000,0.000
compare,0.643,0.637,0.639,0.000,0.000
determined,1.862,1.867,1.996,0.000,0.000
larger,0.931,0.921,0.888,0.000,0.000
modeled,1.927,1.845,1.899,0.000,0.000
greater,0.680,0.636,0.773,0.000,0.000
impossible,0.769,0.836,0.789,0.000,0.000
wide,3.428,3.638,3.117,0.000,0.000
smaller,1.429,1.425,1.359,0.000,0.000
appear,1.369,1.442,0.882,0.000,0.000
black,3.067,3.211,2.971,0.000,0.000
assumptions,1.114,1.265,1.110,0.000,0.000
strictly,1.010,1.018,1.068,0.000,0.000
van,5.704,5.756,5.694,0.000,0.000
dual,3.596,3.541,3.629,0.000,0.000
integrated,8.312,8.761,8.861,0.000,0.000
monotonic,1.012,1.027,0.974,0.000,0.000
mechanisms,1.074,1.112,0.996,0.000,0.000
successful,0.273,0.309,0.284,0.000,0.000
identify,0.596,0.591,0.539,0.000,0.000
external,24.115,23.137,27.460,0.000,0.000
axiom,4.302,4.429,4.819,0.000,0.000
depending,0.811,0.859,0.832,0.000,0.000
formally,0.719,0.723,0.691,0.000,0.000
interest,0.851,0.899,1.256,0.000,0.000
remaining,1.200,1.211,0.811,0.000,0.000
comparison,0.939,0.920,0.883,0.000,0.000
details,0.590,0.618,0.520,0.000,0.000
induced,10.198,10.599,9.880,0.000,0.000
technical,1.698,1.730,1.659,0.000,0.000
consisting,2.012,2.105,2.100,0.000,0.000
identical,2.613,2.937,2.829,0.000,0.000
admissible,1.655,1.730,1.854,0.000,0.000
flow,2.665,3.017,2.611,0.000,0.000
purpose,0.463,0.479,0.357,0.000,0.000
expectation,1.860,1.801,1.993,0.000,0.000
observations,1.067,1.199,0.850,0.000,0.000
claim,2.724,2.753,2.813,0.000,0.000
masses,5.767,5.760,5.837,0.000,0.000
allowed,1.466,1.445,1.511,0.000,0.000
sample,0.621,0.647,0.716,0.000,0.000
absolute,2.348,2.460,2.168,0.000,0.000
built,0.713,0.734,0.810,0.000,0.000
ground,5.993,5.615,6.090,0.000,0.000
constrained,0.492,0.505,0.527,0.000,0.000
examined,6.985,7.106,7.366,0.000,0.000
equality,1.667,1.593,2.098,0.000,0.000
except,0.575,0.594,0.582,0.000,0.000
kinds,0.937,1.002,1.010,0.000,0.000
directed,4.638,4.650,4.483,0.000,0.000
calculus,3.180,3.294,2.440,0.000,0.000
partially,0.659,0.691,0.618,0.000,0.000
index,1.102,1.079,1.146,0.000,0.000
deal,0.675,0.677,0.595,0.000,0.000
correct,2.228,2.366,2.593,0.000,0.000
game,2.433,2.420,2.554,0.000,0.000
back,0.536,0.575,0.500,0.000,0.000
look,1.076,1.140,0.989,0.000,0.000
predicted,9.349,9.323,9.889,0.000,0.000
functional,4.946,4.779,4.245,0.000,0.000
reduce,0.601,0.595,0.778,0.000,0.000
issue,0.599,0.646,0.543,0.000,0.000
tool,1.065,1.081,1.085,0.000,0.000
actual,1.241,1.165,1.230,0.000,0.000
quasi,3.215,3.232,3.393,0.000,0.000
needs,0.766,0.769,0.744,0.000,0.000
wang,3.199,3.269,3.498,0.000,0.000
target,5.350,5.188,5.086,0.000,0.000
water,7.116,7.422,6.677,0.000,0.000
report,1.591,1.622,1.525,0.000,0.000
notice,0.651,0.758,0.858,0.000,0.000
limit,10.782,10.835,12.291,0.000,0.000
area,11.672,11.823,11.566,0.000,0.000
included,1.758,1.741,1.724,0.000,0.000
body,13.126,13.846,13.317,0.000,0.000
correspondence,2.128,2.129,2.123,0.000,0.000
technique,0.752,0.771,0.882,0.000,0.000
proving,1.568,1.524,1.647,0.000,0.000
interpretations,2.301,2.226,2.160,0.000,0.000
project,2.248,2.355,2.212,0.000,0.000
presents,0.851,0.871,0.990,0.000,0.000
combined,1.170,1.119,1.305,0.000,0.000
certainly,0.594,0.660,0.507,0.000,0.000
map,1.890,2.024,2.186,0.000,0.000
never,1.098,1.222,1.007,0.000,0.000
express,1.524,1.547,1.619,0.000,0.000
structural,0.763,0.766,0.806,0.000,0.000
assuming,0.598,0.560,0.764,0.000,0.000
phase,13.235,12.758,14.695,0.000,0.000
appropriate,1.084,1.168,1.008,0.000,0.000
remains,1.041,1.238,1.414,0.000,0.000
develop,0.747,0.773,0.640,0.000,0.000
uniform,9.338,9.563,9.399,0.000,0.000
come,1.259,1.317,1.103,0.000,0.000
cycle,4.545,4.540,5.062,0.000,0.000
deviations,4.021,4.064,3.312,0.000,0.000
believe,0.806,0.790,0.816,0.000,0.000
ratio,1.466,1.482,1.755,0.000,0.000
neither,1.131,1.134,1.234,0.000,0.000
sci,1.579,1.585,1.515,0.000,0.000
connection,2.548,2.520,2.413,0.000,0.000
create,0.269,0.275,0.339,0.000,0.000
dependent,13.289,13.656,12.459,0.000,0.000
importance,1.378,1.373,1.519,0.000,0.000
completely,0.650,0.652,0.864,0.000,0.000
typically,0.403,0.388,0.385,0.000,0.000
beyond,0.833,0.838,1.159,0.000,0.000
matter,8.608,8.453,9.568,0.000,0.000
violation,1.726,1.706,1.717,0.000,0.000
effective,3.284,3.413,2.594,0.000,0.000
derive,1.505,1.408,2.170,0.000,0.000
statements,1.338,1.369,1.308,0.000,0.000
period,2.144,1.832,2.273,0.000,0.000
groups,2.683,2.683,2.660,0.000,0.000
produce,0.773,0.804,0.711,0.000,0.000
inclusion,1.179,1.144,1.067,0.000,0.000
depend,2.216,2.211,2.300,0.000,0.000
normalized,4.155,4.064,4.577,0.000,0.000
transfer,3.665,3.654,3.332,0.000,0.000
restriction,0.669,0.713,0.694,0.000,0.000
consequences,0.660,0.680,0.571,0.000,0.000
help,1.522,1.552,1.451,0.000,0.000
empirical,1.498,1.520,1.403,0.000,0.000
testing,0.959,0.978,0.962,0.000,0.000
outside,2.374,2.252,2.483,0.000,0.000
regarding,1.572,1.537,1.835,0.000,0.000
oriented,2.946,2.997,3.121,0.000,0.000
aim,0.304,0.318,0.316,0.000,0.000
showing,0.843,0.842,0.975,0.000,0.000
trajectory,12.339,11.722,12.034,0.000,0.000
labeled,2.914,2.932,3.183,0.000,0.000
max,0.540,0.541,0.549,0.000,0.000
department,1.145,1.071,1.117,0.000,0.000
attention,0.377,0.419,0.401,0.000,0.000
explain,0.461,0.503,0.318,0.000,0.000
mechanics,20.058,19.769,19.624,0.000,0.000
trans,1.740,2.052,1.880,0.000,0.000
temporal,3.507,3.634,3.039,0.000,0.000
errors,0.893,0.903,0.831,0.000,0.000
investigate,0.709,0.722,0.533,0.000,0.000
efficiency,0.472,0.466,0.513,0.000,0.000
bases,1.401,1.325,1.529,0.000,0.000
procedures,1.245,1.306,1.143,0.000,0.000
doi,3.947,3.809,4.847,0.000,0.000
ideas,1.419,1.496,1.756,0.000,0.000
measured,6.316,6.460,6.240,0.000,0.000
student,6.138,6.156,6.531,0.000,0.000
proportional,4.761,4.744,4.880,0.000,0.000
applies,0.272,0.309,0.349,0.000,0.000
essentially,0.300,0.276,0.370,0.000,0.000
restricted,0.949,0.990,1.178,0.000,0.000
equals,2.729,2.946,2.164,0.000,0.000
explained,0.444,0.448,0.418,0.000,0.000
low,3.032,3.200,2.765,0.000,0.000
collected,2.043,2.124,2.120,0.000,0.000
exponential,1.446,1.430,1.719,0.000,0.000
explicit,2.064,1.940,2.320,0.000,0.000
elementary,4.634,4.671,4.368,0.000,0.000
traditional,1.161,1.232,1.039,0.000,0.000
null,5.208,5.263,5.986,0.000,0.000
naturally,0.352,0.374,0.327,0.000,0.000
involves,4.104,4.188,3.950,0.000,0.000
think,0.593,0.636,0.483,0.000,0.000
firstly,0.529,0.493,0.583,0.000,0.000
contrast,0.576,0.573,0.533,0.000,0.000
irrelevant,0.308,0.316,0.413,0.000,0.000
significant,0.289,0.300,0.269,0.000,0.000
rise,0.833,0.780,0.742,0.000,0.000
versions,2.278,2.265,2.484,0.000,0.000
similarity,1.672,1.637,1.530,0.000,0.000
layer,9.070,10.349,8.424,0.000,0.000
overall,0.405,0.400,0.438,0.000,0.000
involving,2.291,2.299,2.107,0.000,0.000
letters,1.387,1.367,1.509,0.000,0.000
intuitive,0.762,0.820,0.468,0.000,0.000
projection,1.544,1.468,1.672,0.000,0.000
authors,0.871,0.920,0.793,0.000,0.000
online,2.893,3.037,3.207,0.000,0.000
behaviour,2.057,2.055,1.743,0.000,0.000
analogous,0.535,0.526,0.463,0.000,0.000
indicates,1.023,1.039,1.042,0.000,0.000
obviously,0.444,0.546,0.464,0.000,0.000
correlation,15.496,15.289,15.825,0.000,0.000
algebraic,1.286,1.274,1.264,0.000,0.000
scientific,0.634,0.657,0.501,0.000,0.000
modern,1.856,1.887,2.054,0.000,0.000
fit,1.972,2.006,2.001,0.000,0.000
incomplete,0.859,0.833,0.788,0.000,0.000
earlier,0.238,0.248,0.236,0.000,0.000
influence,0.712,0.738,0.865,0.000,0.000
generality,2.568,2.523,2.829,0.000,0.000
profile,0.739,0.761,0.783,0.000,0.000
viewed,0.618,0.620,0.682,0.000,0.000
interpreted,0.788,0.822,0.982,0.000,0.000
scales,5.980,5.793,5.216,0.000,0.000
applicable,0.232,0.238,0.187,0.000,0.000
levels,0.964,1.033,0.960,0.000,0.000
com,1.251,1.303,1.046,0.000,0.000
sections,0.425,0.417,0.562,0.000,0.000
established,0.355,0.339,0.423,0.000,0.000
positions,1.016,1.013,1.054,0.000,0.000
old,0.515,0.544,0.415,0.000,0.000
configuration,3.450,2.881,3.514,0.000,0.000
especially,0.323,0.321,0.393,0.000,0.000
book,4.842,5.042,4.522,0.000,0.000
appendix,4.689,4.641,4.761,0.000,0.000
consideration,0.415,0.444,0.565,0.000,0.000
belong,1.742,1.778,1.931,0.000,0.000
combine,0.295,0.283,0.218,0.000,0.000
fully,0.888,0.953,1.005,0.000,0.000
limited,0.384,0.440,0.467,0.000,0.000
sometimes,0.294,0.301,0.277,0.000,0.000
advances,2.124,2.188,2.207,0.000,0.000
superposition,3.027,2.968,2.994,0.000,0.000
dynamics,18.961,18.701,17.026,0.000,0.000
orthogonal,4.800,4.951,5.365,0.000,0.000
justified,0.207,0.203,0.123,0.000,0.000
requirements,0.900,0.932,0.780,0.000,0.000
scaled,10.511,10.928,10.976,0.000,0.000
increases,0.829,0.782,0.743,0.000,0.000
describing,1.449,1.365,1.277,0.000,0.000
straightforward,0.347,0.332,0.545,0.000,0.000
formed,1.922,2.036,2.590,0.000,0.000
company,0.545,0.611,0.568,0.000,0.000
choosing,0.594,0.592,0.534,0.000,0.000
implemented,0.407,0.421,0.353,0.000,0.000
completeness,1.543,1.489,1.263,0.000,0.000
concerning,0.713,0.724,0.605,0.000,0.000
includes,0.938,0.883,0.970,0.000,0.000
calculate,1.438,1.545,1.216,0.000,0.000
return,1.307,1.291,1.446,0.000,0.000
supported,0.557,0.551,0.443,0.000,0.000
excluded,0.674,0.693,0.672,0.000,0.000
atomic,7.132,6.971,7.041,0.000,0.000
defines,0.298,0.316,0.357,0.000,0.000
extra,1.003,1.007,1.011,0.000,0.000
former,0.870,0.871,0.812,0.000,0.000
interested,0.411,0.357,0.451,0.000,0.000
run,1.376,1.405,0.965,0.000,0.000
impact,1.494,1.451,1.240,0.000,0.000
fast,2.375,2.381,2.528,0.000,0.000
tensor,46.134,46.081,52.094,0.000,0.000
papers,1.332,1.405,1.012,0.000,0.000
highly,0.619,0.641,0.622,0.000,0.000
achieve,0.496,0.510,0.488,0.000,0.000
past,0.832,0.876,0.743,0.000,0.000
region,4.985,5.609,6.914,0.000,0.000
identity,9.899,9.624,11.456,0.000,0.000
play,1.413,1.411,1.351,0.000,0.000
mainly,0.445,0.520,0.476,0.000,0.000
translated,0.601,0.562,0.513,0.000,0.000
conjecture,3.376,3.505,3.358,0.000,0.000
modification,3.291,3.474,3.066,0.000,0.000
accepted,3.922,3.828,3.746,0.000,0.000
choices,0.862,0.868,0.881,0.000,0.000
expressions,6.929,6.694,7.440,0.000,0.000
rest,36.892,36.332,36.670,0.000,0.000
derivation,8.184,7.916,8.147,0.000,0.000
understood,1.083,1.141,0.921,0.000,0.000
scope,1.895,1.858,2.056,0.000,0.000
depth,0.872,0.942,1.016,0.000,0.000
relationships,1.272,1.226,1.405,0.000,0.000
happen,2.187,2.196,2.172,0.000,0.000
generating,0.555,0.594,0.512,0.000,0.000
core,0.524,0.520,0.526,0.000,0.000
changing,0.812,0.764,0.846,0.000,0.000
achieved,0.544,0.536,0.667,0.000,0.000
subsection,1.551,1.559,2.022,0.000,0.000
followed,1.014,1.021,1.002,0.000,0.000
showed,0.177,0.181,0.160,0.000,0.000
act,0.516,0.524,0.578,0.000,0.000
oxford,4.956,5.044,5.017,0.000,0.000
hidden,24.778,24.598,27.736,0.000,0.000
intervals,3.164,3.141,3.134,0.000,0.000
immediately,0.312,0.370,0.407,0.000,0.000
john,3.208,3.194,3.005,0.000,0.000
calculation,4.844,5.504,4.712,0.000,0.000
something,0.716,0.767,0.705,0.000,0.000
half,0.890,0.825,0.738,0.000,0.000
extending,0.385,0.348,0.318,0.000,0.000
reasons,0.520,0.544,0.541,0.000,0.000
providing,0.513,0.491,0.373,0.000,0.000
width,3.724,3.660,4.168,0.000,0.000
direction,19.799,19.486,19.464,0.000,0.000
zhang,1.688,1.750,1.825,0.000,0.000
electronic,7.285,7.646,7.509,0.000,0.000
response,2.226,2.148,2.383,0.000,0.000
students,1.787,1.858,1.897,0.000,0.000
shall,2.333,2.547,2.072,0.000,0.000
consequently,0.833,0.843,0.974,0.000,0.000
phenomena,1.070,1.176,0.647,0.000,0.000
content,0.600,0.658,0.648,0.000,0.000
link,0.401,0.403,0.406,0.000,0.000
occurrence,7.277,7.302,6.908,0.000,0.000
longer,0.461,0.459,0.521,0.000,0.000
computations,0.647,0.627,0.778,0.000,0.000
replaced,0.460,0.477,0.368,0.000,0.000
decomposition,2.209,2.244,2.168,0.000,0.000
detailed,0.481,0.537,0.274,0.000,0.000
stability,3.487,3.583,2.511,0.000,0.000
proper,3.699,4.242,3.583,0.000,0.000
facts,0.915,0.914,0.708,0.000,0.000
novel,0.694,0.729,0.665,0.000,0.000
comparing,2.157,2.147,2.030,0.000,0.000
characterized,1.274,1.303,1.250,0.000,0.000
introducing,1.606,1.569,1.740,0.000,0.000
asymptotically,6.186,6.098,6.573,0.000,0.000
abs,4.713,4.974,4.192,0.000,0.000
box,2.590,2.586,2.367,0.000,0.000
establish,0.422,0.393,0.357,0.000,0.000
scaling,4.670,4.719,4.848,0.000,0.000
comes,0.415,0.422,0.342,0.000,0.000
restrictions,0.416,0.452,0.571,0.000,0.000
demonstrate,1.393,1.454,1.492,0.000,0.000
sec,3.186,3.192,3.689,0.000,0.000
chen,0.985,1.016,1.012,0.000,0.000
convergence,1.922,1.935,2.087,0.000,0.000
generates,1.106,1.154,0.933,0.000,0.000
forward,1.086,1.080,0.934,0.000,0.000
moment,22.055,21.841,22.089,0.000,0.000
eventually,0.449,0.467,0.355,0.000,0.000
detail,0.634,0.666,0.725,0.000,0.000
suggested,1.833,1.897,1.522,0.000,0.000
preprint,8.325,8.586,8.183,0.000,0.000
particles,16.674,16.702,17.838,0.000,0.000
major,0.564,0.589,0.533,0.000,0.000
plus,2.656,2.416,3.251,0.000,0.000
avoid,0.627,0.641,0.548,0.000,0.000
definite,1.770,1.837,2.210,0.000,0.000
lack,0.539,0.555,0.481,0.000,0.000
dealing,0.699,0.674,0.681,0.000,0.000
usual,1.056,1.086,1.364,0.000,0.000
simplicity,0.396,0.364,0.389,0.000,0.000
multiplication,1.864,1.861,1.518,0.000,0.000
chapter,1.302,1.265,1.340,0.000,0.000
revised,1.316,1.244,1.284,0.000,0.000
plausible,1.167,1.140,0.951,0.000,0.000
entails,1.343,1.275,1.134,0.000,0.000
incompatible,0.182,0.184,0.137,0.000,0.000
deviation,1.824,1.782,1.483,0.000,0.000
faster,1.652,1.614,1.761,0.000,0.000
things,1.717,1.746,1.523,0.000,0.000
allowing,0.279,0.280,0.323,0.000,0.000
happens,0.726,0.787,0.557,0.000,0.000
address,0.080,0.093,0.104,0.000,0.000
neighborhood,1.291,1.386,1.589,0.000,0.000
imply,0.568,0.615,0.389,0.000,0.000
verification,0.842,0.815,0.819,0.000,0.000
image,0.416,0.453,0.560,0.000,0.000
wiley,6.758,6.447,5.972,0.000,0.000
characteristic,0.623,0.628,0.400,0.000,0.000
composition,0.885,0.975,0.797,0.000,0.000
seem,0.465,0.442,0.423,0.000,0.000
produces,0.469,0.480,0.457,0.000,0.000
edu,2.945,3.087,2.579,0.000,0.000
immediate,0.327,0.329,0.253,0.000,0.000
validity,1.471,1.556,1.295,0.000,0.000
accuracy,0.499,0.507,0.488,0.000,0.000
spatial,13.786,13.949,14.848,0.000,0.000
auxiliary,0.533,0.594,0.537,0.000,0.000
symmetries,13.732,13.863,14.198,0.000,0.000
essential,0.275,0.297,0.244,0.000,0.000
briefly,0.251,0.275,0.408,0.000,0.000
mutually,0.579,0.575,0.559,0.000,0.000
perfect,3.787,3.434,3.308,0.000,0.000
aspect,0.286,0.314,0.181,0.000,0.000
ideal,2.665,2.648,1.901,0.000,0.000
production,5.802,5.812,4.811,0.000,0.000
try,0.222,0.220,0.183,0.000,0.000
light,28.680,28.886,30.048,0.000,0.000
requirement,0.553,0.610,0.590,0.000,0.000
calculated,0.977,1.068,0.962,0.000,0.000
frequency,12.171,12.470,11.866,0.000,0.000
led,0.703,0.705,0.625,0.000,0.000
inverse,2.463,2.288,2.721,0.000,0.000
stated,0.730,0.760,0.786,0.000,0.000
