word,global,noise-aware,self,top,bot
analytical,2.276,2.260,2.116,0.000,0.000
provides,0.938,0.920,0.820,0.000,0.000
furthermore,0.942,0.963,1.051,0.000,0.000
kind,1.571,1.510,1.429,0.000,0.000
context,4.976,4.977,5.836,0.000,0.000
coupled,2.157,2.140,2.747,0.000,0.000
probability,27.586,23.989,34.081,0.000,0.000
move,2.710,2.893,3.051,0.000,0.000
level,11.766,11.504,12.532,0.000,0.000
approaches,5.680,5.501,4.446,0.000,0.000
applying,0.532,0.594,0.931,0.000,0.000
pointed,1.978,2.056,2.123,0.000,0.000
interest,0.851,0.904,0.809,0.000,0.000
good,1.019,1.181,1.307,0.000,0.000
makes,1.257,1.280,1.314,0.000,0.000
universal,8.276,8.106,8.234,0.000,0.000
treated,0.901,0.957,1.298,0.000,0.000
paradox,5.338,5.368,3.841,0.000,0.000
connected,1.254,1.269,1.485,0.000,0.000
call,1.366,1.442,1.599,0.000,0.000
conclusions,0.834,0.951,0.958,0.000,0.000
postulate,2.096,2.262,2.508,0.000,0.000
reason,1.293,1.284,1.379,0.000,0.000
subject,2.033,2.031,2.729,0.000,0.000
suggested,1.833,1.753,1.661,0.000,0.000
advanced,1.505,1.565,1.845,0.000,0.000
pair,7.720,7.731,8.590,0.000,0.000
hold,2.255,2.416,3.845,0.000,0.000
instance,11.611,10.762,10.631,0.000,0.000
claim,2.724,2.621,4.408,0.000,0.000
quite,1.555,1.567,1.409,0.000,0.000
calculus,3.180,3.109,2.790,0.000,0.000
lines,0.830,0.718,0.797,0.000,0.000
lattice,5.352,4.945,5.345,0.000,0.000
aspects,1.257,1.387,1.866,0.000,0.000
variations,3.861,3.812,3.724,0.000,0.000
fully,0.888,0.840,1.011,0.000,0.000
thomas,8.539,8.519,9.284,0.000,0.000
plus,2.656,2.670,2.656,0.000,0.000
construction,1.490,1.374,2.390,0.000,0.000
stability,3.487,3.046,2.422,0.000,0.000
noted,0.420,0.433,0.343,0.000,0.000
later,0.688,0.725,0.819,0.000,0.000
whereas,1.463,1.334,1.388,0.000,0.000
arises,0.630,0.624,0.711,0.000,0.000
degree,8.204,8.728,8.500,0.000,0.000
outside,2.374,2.574,2.531,0.000,0.000
scaling,4.670,4.838,4.524,0.000,0.000
extension,9.871,9.986,10.126,0.000,0.000
needed,0.614,0.596,0.593,0.000,0.000
place,0.400,0.452,0.468,0.000,0.000
analogous,0.535,0.519,0.457,0.000,0.000
measurement,15.508,14.626,12.305,0.000,0.000
expect,0.720,0.710,0.801,0.000,0.000
causality,1.385,1.475,1.731,0.000,0.000
bodies,1.494,1.450,1.476,0.000,0.000
involve,1.316,1.300,1.585,0.000,0.000
comparison,0.939,0.982,1.159,0.000,0.000
http,9.001,8.996,6.901,0.000,0.000
ground,5.993,5.841,6.016,0.000,0.000
choose,2.256,2.251,2.059,0.000,0.000
decomposition,2.209,2.215,2.225,0.000,0.000
path,10.756,10.948,12.093,0.000,0.000
precisely,1.594,1.502,1.786,0.000,0.000
singular,1.404,1.662,1.251,0.000,0.000
studied,0.926,0.989,1.165,0.000,0.000
universe,3.968,3.757,4.138,0.000,0.000
alternative,5.676,5.659,6.154,0.000,0.000
limits,0.451,0.439,0.460,0.000,0.000
agreement,2.277,2.360,1.909,0.000,0.000
ann,3.895,4.011,4.133,0.000,0.000
cartesian,1.736,1.862,1.084,0.000,0.000
temporal,3.507,3.519,2.774,0.000,0.000
changing,0.812,0.922,1.079,0.000,0.000
straightforward,0.347,0.430,0.750,0.000,0.000
strength,2.418,2.782,3.388,0.000,0.000
describing,1.449,1.465,1.571,0.000,0.000
discrete,2.534,2.584,2.355,0.000,0.000
mentioned,1.127,1.077,1.110,0.000,0.000
appearing,1.093,1.035,1.174,0.000,0.000
less,1.278,1.060,1.035,0.000,0.000
obviously,0.444,0.403,0.658,0.000,0.000
global,8.326,9.389,8.430,0.000,0.000
easy,1.431,1.435,2.556,0.000,0.000
pdf,4.472,4.713,4.008,0.000,0.000
includes,0.938,0.900,0.624,0.000,0.000
flat,1.674,1.863,2.424,0.000,0.000
express,1.524,1.433,1.428,0.000,0.000
turns,0.436,0.405,0.374,0.000,0.000
contain,5.422,5.215,5.604,0.000,0.000
start,0.607,0.651,0.860,0.000,0.000
statement,0.517,0.530,0.834,0.000,0.000
except,0.575,0.504,0.533,0.000,0.000
require,0.898,0.903,1.283,0.000,0.000
period,2.144,2.384,2.171,0.000,0.000
sufficient,1.631,1.641,1.839,0.000,0.000
pages,18.697,17.355,16.220,0.000,0.000
ideas,1.419,1.340,1.524,0.000,0.000
support,2.728,2.653,3.086,0.000,0.000
depending,0.811,0.759,0.772,0.000,0.000
separation,0.911,0.954,0.793,0.000,0.000
proved,1.531,1.671,2.739,0.000,0.000
absence,1.657,1.780,2.143,0.000,0.000
produced,2.439,2.413,1.909,0.000,0.000
influence,0.712,0.862,1.448,0.000,0.000
response,2.226,2.376,3.092,0.000,0.000
moves,2.948,3.027,3.193,0.000,0.000
summary,1.565,1.544,1.721,0.000,0.000
solve,4.429,4.657,4.673,0.000,0.000
understood,1.083,1.107,1.059,0.000,0.000
relevant,0.408,0.396,0.345,0.000,0.000
inequality,5.894,5.375,9.934,0.000,0.000
masses,5.767,5.446,6.419,0.000,0.000
net,3.380,3.317,3.437,0.000,0.000
phenomenon,0.920,0.905,0.874,0.000,0.000
performed,2.822,2.721,1.891,0.000,0.000
geometric,1.367,1.265,1.820,0.000,0.000
consideration,0.415,0.396,0.594,0.000,0.000
near,0.822,0.976,1.068,0.000,0.000
characteristic,0.623,0.613,0.521,0.000,0.000
involved,1.036,0.904,1.178,0.000,0.000
carried,1.602,1.795,2.164,0.000,0.000
induction,9.492,10.133,5.589,0.000,0.000
causal,3.564,3.522,3.788,0.000,0.000
century,1.799,1.728,1.718,0.000,0.000
references,2.329,2.367,2.458,0.000,0.000
goes,1.274,1.199,1.505,0.000,0.000
wesley,5.433,5.495,5.368,0.000,0.000
purely,0.485,0.498,0.650,0.000,0.000
immediately,0.312,0.327,0.769,0.000,0.000
half,0.890,0.935,0.627,0.000,0.000
nonlocal,7.299,6.826,6.498,0.000,0.000
denoted,6.294,6.235,7.106,0.000,0.000
lemma,14.064,14.833,31.610,0.000,0.000
solved,14.044,13.925,13.685,0.000,0.000
iii,3.071,2.928,2.472,0.000,0.000
integrating,3.721,3.773,3.527,0.000,0.000
directions,3.705,3.836,4.033,0.000,0.000
trivial,0.585,0.675,0.991,0.000,0.000
reader,0.639,0.695,0.924,0.000,0.000
org,5.319,5.796,3.228,0.000,0.000
weakly,5.884,5.797,6.541,0.000,0.000
coefficient,1.680,1.618,1.095,0.000,0.000
les,2.577,2.782,2.069,0.000,0.000
edition,1.743,1.751,1.813,0.000,0.000
satisfying,6.637,6.117,7.690,0.000,0.000
leading,0.995,1.035,1.073,0.000,0.000
figure,7.757,8.691,12.907,0.000,0.000
details,0.590,0.548,0.391,0.000,0.000
constructed,0.618,0.618,0.744,0.000,0.000
text,6.114,6.158,6.505,0.000,0.000
conjecture,3.376,3.385,5.246,0.000,0.000
traditional,1.161,1.169,1.342,0.000,0.000
ring,1.931,2.008,2.247,0.000,0.000
dynamic,7.102,6.889,6.759,0.000,0.000
papers,1.332,1.350,1.124,0.000,0.000
giving,0.753,0.786,0.913,0.000,0.000
trajectories,0.976,0.942,0.811,0.000,0.000
requirement,0.553,0.553,0.567,0.000,0.000
corollary,3.322,3.369,9.391,0.000,0.000
background,3.158,3.439,3.403,0.000,0.000
data,21.155,20.056,18.552,0.000,0.000
allow,1.761,1.779,2.020,0.000,0.000
mathematics,2.359,2.375,2.359,0.000,0.000
table,21.633,21.332,20.441,0.000,0.000
atomic,7.132,7.120,7.402,0.000,0.000
cross,1.514,1.599,1.496,0.000,0.000
enough,0.938,0.989,1.097,0.000,0.000
exponential,1.446,1.468,1.899,0.000,0.000
included,1.758,1.674,1.591,0.000,0.000
stable,7.339,7.561,8.780,0.000,0.000
purpose,0.463,0.512,0.516,0.000,0.000
produce,0.773,0.792,0.758,0.000,0.000
considerations,0.333,0.307,0.341,0.000,0.000
doi,3.947,3.923,4.025,0.000,0.000
interpreted,0.788,0.801,0.837,0.000,0.000
manner,0.401,0.422,0.387,0.000,0.000
neutral,1.340,1.406,1.680,0.000,0.000
institute,2.738,2.839,2.703,0.000,0.000
transforms,0.914,0.961,0.880,0.000,0.000
able,1.659,1.872,2.263,0.000,0.000
axiom,4.302,4.456,6.144,0.000,0.000
open,2.762,2.872,3.103,0.000,0.000
coincide,0.962,1.005,1.131,0.000,0.000
defining,0.789,0.853,0.994,0.000,0.000
characterized,1.274,1.251,1.197,0.000,0.000
imply,0.568,0.568,0.518,0.000,0.000
addison,5.368,5.393,5.191,0.000,0.000
nevertheless,0.382,0.363,0.379,0.000,0.000
regarded,0.698,0.707,0.443,0.000,0.000
remain,0.442,0.435,0.413,0.000,0.000
equality,1.667,1.811,2.544,0.000,0.000
across,3.114,3.197,3.113,0.000,0.000
virtual,3.878,4.081,4.262,0.000,0.000
works,0.228,0.240,0.236,0.000,0.000
experimentally,0.747,0.772,0.681,0.000,0.000
strong,4.599,4.572,2.995,0.000,0.000
transfer,3.665,3.752,3.404,0.000,0.000
equals,2.729,2.671,2.092,0.000,0.000
detail,0.634,0.701,0.616,0.000,0.000
construct,1.815,1.825,1.816,0.000,0.000
layer,9.070,8.778,9.225,0.000,0.000
future,2.833,2.812,2.619,0.000,0.000
evaluate,1.505,1.591,1.372,0.000,0.000
consists,4.444,4.404,4.644,0.000,0.000
central,0.712,0.720,0.857,0.000,0.000
singularity,6.176,6.236,5.880,0.000,0.000
spaces,2.404,1.891,2.448,0.000,0.000
close,1.064,1.070,0.587,0.000,0.000
among,1.547,1.690,1.408,0.000,0.000
weak,7.309,7.199,6.115,0.000,0.000
international,10.234,10.153,10.561,0.000,0.000
shape,0.633,0.657,0.755,0.000,0.000
regarding,1.572,1.758,1.740,0.000,0.000
arising,1.288,1.303,1.551,0.000,0.000
identify,0.596,0.636,0.666,0.000,0.000
operators,19.822,19.790,21.112,0.000,0.000
discussions,2.972,2.968,2.928,0.000,0.000
absolute,2.348,2.291,2.490,0.000,0.000
replaced,0.460,0.411,0.296,0.000,0.000
numbers,5.557,4.865,6.073,0.000,0.000
factors,1.593,1.584,1.304,0.000,0.000
setting,0.526,0.560,0.775,0.000,0.000
uncertainty,7.762,6.820,6.624,0.000,0.000
past,0.832,0.816,0.612,0.000,0.000
generators,1.684,1.614,1.357,0.000,0.000
labels,6.872,7.040,7.170,0.000,0.000
rank,1.660,1.627,1.875,0.000,0.000
pure,1.321,1.264,1.466,0.000,0.000
issue,0.599,0.607,0.702,0.000,0.000
larger,0.931,0.912,0.996,0.000,0.000
remaining,1.200,1.170,1.267,0.000,0.000
observation,2.853,3.228,2.343,0.000,0.000
perfect,3.787,3.869,2.726,0.000,0.000
intervals,3.164,3.180,3.145,0.000,0.000
conventional,1.235,1.313,1.241,0.000,0.000
years,2.728,2.506,2.578,0.000,0.000
understand,1.112,1.109,1.235,0.000,0.000
longer,0.461,0.469,0.471,0.000,0.000
criterion,4.767,4.671,3.794,0.000,0.000
detailed,0.481,0.359,0.325,0.000,0.000
referred,0.553,0.543,0.479,0.000,0.000
atoms,16.401,16.196,15.197,0.000,0.000
exercise,5.723,5.719,5.589,0.000,0.000
seem,0.465,0.507,0.454,0.000,0.000
simplest,0.849,0.808,0.770,0.000,0.000
never,1.098,1.060,1.084,0.000,0.000
frequencies,1.836,1.777,2.065,0.000,0.000
relationship,1.400,1.421,1.497,0.000,0.000
scientific,0.634,0.626,0.569,0.000,0.000
knowledge,28.579,28.515,27.566,0.000,0.000
previously,0.210,0.223,0.221,0.000,0.000
definitions,2.727,2.666,3.345,0.000,0.000
picture,0.241,0.220,0.236,0.000,0.000
nothing,0.569,0.486,0.556,0.000,0.000
compute,4.463,4.420,4.700,0.000,0.000
calculating,0.371,0.439,0.371,0.000,0.000
ideal,2.665,2.520,1.901,0.000,0.000
verify,0.574,0.581,0.636,0.000,0.000
upper,18.612,18.692,20.918,0.000,0.000
reduce,0.601,0.707,1.109,0.000,0.000
help,1.522,1.513,1.463,0.000,0.000
actual,1.241,1.135,0.917,0.000,0.000
allowed,1.466,1.524,1.407,0.000,0.000
finds,0.468,0.475,0.495,0.000,0.000
reading,3.428,3.406,3.506,0.000,0.000
available,1.136,1.055,0.784,0.000,0.000
added,1.183,1.322,1.311,0.000,0.000
crucial,0.520,0.527,0.631,0.000,0.000
lower,19.588,19.597,21.898,0.000,0.000
containing,14.661,14.098,14.335,0.000,0.000
principal,3.722,3.816,3.395,0.000,0.000
event,5.528,5.293,4.432,0.000,0.000
explain,0.461,0.441,0.286,0.000,0.000
writing,0.727,0.759,0.681,0.000,0.000
concepts,33.461,33.181,33.324,0.000,0.000
expansions,1.203,1.368,0.981,0.000,0.000
attention,0.377,0.406,0.347,0.000,0.000
concerning,0.713,0.720,0.854,0.000,0.000
recall,0.940,0.977,1.727,0.000,0.000
comes,0.415,0.423,0.275,0.000,0.000
demonstrated,0.800,0.756,0.786,0.000,0.000
int,10.509,10.626,10.331,0.000,0.000
earlier,0.238,0.239,0.370,0.000,0.000
naturally,0.352,0.354,0.391,0.000,0.000
inhomogeneous,1.851,1.663,2.182,0.000,0.000
map,1.890,1.885,2.885,0.000,0.000
formulated,1.480,1.419,1.150,0.000,0.000
simplicity,0.396,0.389,0.333,0.000,0.000
algorithm,22.290,22.002,20.994,0.000,0.000
structures,3.027,2.951,2.518,0.000,0.000
away,0.771,0.842,1.121,0.000,0.000
observe,1.044,1.082,1.203,0.000,0.000
complicated,0.325,0.357,0.404,0.000,0.000
book,4.842,4.465,4.553,0.000,0.000
essential,0.275,0.260,0.275,0.000,0.000
sides,1.594,1.758,1.452,0.000,0.000
stated,0.730,0.737,0.904,0.000,0.000
employed,0.376,0.390,0.330,0.000,0.000
come,1.259,1.207,0.894,0.000,0.000
berlin,1.407,1.256,1.161,0.000,0.000
combination,11.382,11.354,11.724,0.000,0.000
arise,0.196,0.208,0.292,0.000,0.000
sciences,2.897,2.775,3.707,0.000,0.000
entire,0.367,0.374,0.275,0.000,0.000
rewrite,0.628,0.648,0.566,0.000,0.000
engineering,2.673,2.652,2.332,0.000,0.000
production,5.802,5.608,4.642,0.000,0.000
covariance,2.337,2.305,2.203,0.000,0.000
amount,2.918,3.050,2.961,0.000,0.000
obtaining,0.509,0.527,0.587,0.000,0.000
comparing,2.157,2.219,2.103,0.000,0.000
isolated,0.594,0.537,0.668,0.000,0.000
smaller,1.429,1.453,1.334,0.000,0.000
page,1.206,1.203,1.529,0.000,0.000
anti,1.164,1.222,1.098,0.000,0.000
translation,10.107,10.128,10.862,0.000,0.000
investigated,0.393,0.401,0.398,0.000,0.000
difficult,0.789,0.793,0.791,0.000,0.000
consequences,0.660,0.617,0.775,0.000,0.000
solving,30.145,30.606,29.807,0.000,0.000
produces,0.469,0.486,0.435,0.000,0.000
passing,0.312,0.382,0.295,0.000,0.000
going,0.369,0.411,0.309,0.000,0.000
applies,0.272,0.226,0.313,0.000,0.000
analogy,0.622,0.701,0.880,0.000,0.000
published,1.391,1.375,1.215,0.000,0.000
observable,1.269,1.321,1.432,0.000,0.000
unknown,0.746,0.664,0.919,0.000,0.000
beyond,0.833,0.897,0.866,0.000,0.000
established,0.355,0.344,0.338,0.000,0.000
determines,0.383,0.365,0.236,0.000,0.000
emphasize,0.256,0.266,0.260,0.000,0.000
john,3.208,3.192,3.054,0.000,0.000
foundations,2.209,2.171,2.269,0.000,0.000
comments,0.814,0.863,0.870,0.000,0.000
explanation,1.521,1.634,1.906,0.000,0.000
algebraic,1.286,1.319,1.305,0.000,0.000
look,1.076,1.058,0.928,0.000,0.000
standing,2.805,3.076,2.841,0.000,0.000
defines,0.298,0.257,0.396,0.000,0.000
refer,1.264,1.370,1.227,0.000,0.000
euclidean,2.062,2.065,2.237,0.000,0.000
measuring,1.941,1.938,1.323,0.000,0.000
rise,0.833,0.900,0.695,0.000,0.000
answer,14.679,15.458,16.216,0.000,0.000
almost,2.648,2.616,3.059,0.000,0.000
reflection,2.361,2.532,2.140,0.000,0.000
definite,1.770,1.901,2.595,0.000,0.000
academic,0.686,0.753,0.714,0.000,0.000
simplified,1.201,1.262,1.157,0.000,0.000
distances,1.254,1.325,1.818,0.000,0.000
notion,4.565,4.779,4.629,0.000,0.000
base,5.858,6.049,7.004,0.000,0.000
quadratic,2.251,2.356,2.299,0.000,0.000
hypothesis,7.769,7.912,7.132,0.000,0.000
denoting,1.015,1.074,0.891,0.000,0.000
keep,0.811,0.717,0.485,0.000,0.000
read,1.197,1.259,0.942,0.000,0.000
gen,1.505,1.405,1.393,0.000,0.000
orders,0.495,0.544,0.351,0.000,0.000
practical,1.493,1.438,1.569,0.000,0.000
error,2.474,2.491,2.370,0.000,0.000
occur,2.060,1.947,1.906,0.000,0.000
occurs,2.275,2.259,2.213,0.000,0.000
moscow,5.529,5.760,5.608,0.000,0.000
extra,1.003,0.992,0.963,0.000,0.000
contrary,0.560,0.574,0.584,0.000,0.000
etc,1.491,1.499,1.368,0.000,0.000
specified,0.497,0.523,0.495,0.000,0.000
otherwise,5.826,5.888,6.329,0.000,0.000
appearance,0.327,0.353,0.617,0.000,0.000
thm,1.174,1.283,3.528,0.000,0.000
put,1.972,1.907,1.424,0.000,0.000
supported,0.557,0.550,0.387,0.000,0.000
character,0.506,0.514,0.551,0.000,0.000
investigate,0.709,0.754,0.619,0.000,0.000
caused,0.746,0.746,0.785,0.000,0.000
critical,0.618,0.610,0.461,0.000,0.000
correction,0.887,0.934,0.844,0.000,0.000
development,3.099,3.066,2.858,0.000,0.000
hard,10.177,11.054,13.536,0.000,0.000
increase,1.367,1.367,1.533,0.000,0.000
interested,0.411,0.457,0.421,0.000,0.000
sections,0.425,0.451,0.731,0.000,0.000
signal,1.901,2.088,2.135,0.000,0.000
double,6.562,6.433,6.744,0.000,0.000
essentially,0.300,0.314,0.320,0.000,0.000
compare,0.643,0.603,0.549,0.000,0.000
suggest,0.381,0.406,0.450,0.000,0.000
odd,1.193,1.207,1.798,0.000,0.000
topological,1.223,1.348,1.289,0.000,0.000
features,0.474,0.488,0.472,0.000,0.000
sufficiently,0.317,0.354,0.209,0.000,0.000
positions,1.016,1.018,1.142,0.000,0.000
individual,2.502,2.578,2.907,0.000,0.000
ensemble,1.118,0.974,1.146,0.000,0.000
changed,0.601,0.575,0.557,0.000,0.000
events,4.817,4.541,3.316,0.000,0.000
remarks,0.468,0.477,0.663,0.000,0.000
cause,0.485,0.476,0.359,0.000,0.000
rules,26.125,26.849,24.995,0.000,0.000
distributed,1.568,1.547,2.225,0.000,0.000
projection,1.544,1.626,1.346,0.000,0.000
specifically,1.173,1.064,0.890,0.000,0.000
demonstrate,1.393,1.330,1.296,0.000,0.000
array,9.032,9.339,8.224,0.000,0.000
approximate,1.144,1.161,0.928,0.000,0.000
neither,1.131,1.168,1.291,0.000,0.000
assumes,0.326,0.332,0.283,0.000,0.000
old,0.515,0.456,0.466,0.000,0.000
year,7.995,7.792,8.152,0.000,0.000
realized,0.344,0.351,0.297,0.000,0.000
earth,2.719,2.788,2.666,0.000,0.000
summation,1.890,1.937,1.195,0.000,0.000
sometimes,0.294,0.277,0.270,0.000,0.000
suggests,0.221,0.205,0.278,0.000,0.000
formal,2.386,2.412,2.421,0.000,0.000
stochastic,1.017,0.909,1.799,0.000,0.000
integrated,8.312,8.220,9.624,0.000,0.000
averaging,0.695,0.744,0.650,0.000,0.000
technology,1.530,1.618,1.982,0.000,0.000
throughout,0.123,0.103,0.161,0.000,0.000
importance,1.378,1.379,1.445,0.000,0.000
indicates,1.023,1.008,1.166,0.000,0.000
generic,0.502,0.578,0.460,0.000,0.000
uniquely,0.425,0.426,0.347,0.000,0.000
increasing,0.982,0.980,0.889,0.000,0.000
representations,3.281,3.128,4.115,0.000,0.000
differences,0.449,0.441,0.377,0.000,0.000
add,4.891,4.783,5.094,0.000,0.000
trace,2.158,2.292,1.981,0.000,0.000
mathematically,0.354,0.373,0.251,0.000,0.000
arrive,0.469,0.495,0.544,0.000,0.000
beginning,0.524,0.514,0.521,0.000,0.000
operation,1.089,1.011,1.026,0.000,0.000
accordingly,0.431,0.427,0.364,0.000,0.000
label,3.330,3.428,3.697,0.000,0.000
convention,1.407,1.519,1.121,0.000,0.000
quasi,3.215,3.164,3.343,0.000,0.000
coincides,0.329,0.306,0.345,0.000,0.000
types,4.586,4.535,6.339,0.000,0.000
cell,1.961,2.035,1.963,0.000,0.000
fourth,0.668,0.615,0.595,0.000,0.000
students,1.787,1.703,1.921,0.000,0.000
noting,0.496,0.529,0.436,0.000,0.000
equivalently,0.206,0.210,0.146,0.000,0.000
strictly,1.010,1.032,1.371,0.000,0.000
verlag,0.479,0.454,0.403,0.000,0.000
situations,5.607,5.575,5.364,0.000,0.000
arbitrarily,1.049,1.024,0.976,0.000,0.000
characteristics,0.316,0.422,0.803,0.000,0.000
ieee,8.705,8.288,10.536,0.000,0.000
think,0.593,0.544,0.393,0.000,0.000
globally,0.671,0.652,0.427,0.000,0.000
russian,3.592,3.820,3.700,0.000,0.000
propose,1.131,1.199,1.379,0.000,0.000
increases,0.829,0.911,0.799,0.000,0.000
scales,5.980,6.042,5.776,0.000,0.000
adding,9.708,9.885,9.731,0.000,0.000
location,0.946,0.922,1.290,0.000,0.000
alone,0.258,0.250,0.377,0.000,0.000
consistency,4.142,5.176,6.789,0.000,0.000
trans,1.740,1.858,2.167,0.000,0.000
compact,0.461,0.444,0.345,0.000,0.000
sets,20.259,20.483,23.822,0.000,0.000
formed,1.922,1.761,2.172,0.000,0.000
null,5.208,5.058,6.304,0.000,0.000
explained,0.444,0.442,0.374,0.000,0.000
deduce,1.602,1.572,1.160,0.000,0.000
content,0.600,0.528,0.345,0.000,0.000
unchanged,0.296,0.283,0.299,0.000,0.000
accepted,3.922,3.974,3.790,0.000,0.000
significant,0.289,0.302,0.214,0.000,0.000
check,1.724,1.711,2.008,0.000,0.000
restricted,0.949,1.064,1.466,0.000,0.000
adopted,0.560,0.591,0.478,0.000,0.000
besides,0.390,0.436,0.359,0.000,0.000
mechanism,0.921,0.986,1.105,0.000,0.000
linearly,2.011,1.967,2.089,0.000,0.000
aim,0.304,0.313,0.336,0.000,0.000
integer,6.835,7.266,8.013,0.000,0.000
axiomatic,0.739,0.702,0.621,0.000,0.000
postulates,2.053,2.220,2.489,0.000,0.000
approximations,8.556,8.458,8.769,0.000,0.000
advantage,0.167,0.156,0.164,0.000,0.000
consisting,2.012,1.958,2.055,0.000,0.000
generalize,0.201,0.185,0.230,0.000,0.000
conservative,1.355,1.222,1.513,0.000,0.000
acts,1.490,1.607,1.631,0.000,0.000
better,3.317,3.375,3.088,0.000,0.000
appl,1.199,1.174,1.073,0.000,0.000
computation,3.114,3.087,2.730,0.000,0.000
correspondence,2.128,2.060,2.025,0.000,0.000
perform,1.187,1.136,1.171,0.000,0.000
extend,0.624,0.691,0.704,0.000,0.000
showed,0.177,0.187,0.199,0.000,0.000
needs,0.766,0.757,0.773,0.000,0.000
mutual,1.545,1.559,1.793,0.000,0.000
behaviour,2.057,2.054,1.731,0.000,0.000
locally,0.562,0.466,0.490,0.000,0.000
superposition,3.027,3.140,3.834,0.000,0.000
agree,0.311,0.322,0.289,0.000,0.000
nonzero,0.493,0.529,0.523,0.000,0.000
despite,0.369,0.346,0.394,0.000,0.000
hyperbolic,0.976,0.911,0.875,0.000,0.000
separate,0.321,0.346,0.376,0.000,0.000
determination,0.544,0.483,0.539,0.000,0.000
analyze,0.650,0.582,0.439,0.000,0.000
game,2.433,2.386,2.274,0.000,0.000
particularly,0.248,0.231,0.190,0.000,0.000
diagonal,0.297,0.257,0.428,0.000,0.000
multiple,5.209,5.287,5.087,0.000,0.000
apparent,0.343,0.363,0.377,0.000,0.000
interference,10.650,10.394,10.034,0.000,0.000
surrounding,1.247,1.372,1.293,0.000,0.000
especially,0.323,0.323,0.331,0.000,0.000
top,1.694,1.647,1.474,0.000,0.000
sci,1.579,1.585,1.589,0.000,0.000
briefly,0.251,0.285,0.266,0.000,0.000
want,1.546,1.588,1.808,0.000,0.000
subsystem,1.467,1.499,1.591,0.000,0.000
replace,0.704,0.711,0.777,0.000,0.000
properly,0.146,0.158,0.201,0.000,0.000
symbol,3.255,3.243,3.423,0.000,0.000
usa,1.323,1.237,1.117,0.000,0.000
deal,0.675,0.735,0.614,0.000,0.000
others,0.452,0.457,0.420,0.000,0.000
responsible,0.521,0.648,1.058,0.000,0.000
carry,0.498,0.607,0.720,0.000,0.000
treat,0.417,0.420,0.408,0.000,0.000
finding,2.480,2.654,2.891,0.000,0.000
feature,0.846,0.906,1.034,0.000,0.000
perhaps,0.182,0.171,0.232,0.000,0.000
worlds,1.469,1.339,1.096,0.000,0.000
evaluation,5.193,5.041,5.352,0.000,0.000
entirely,0.117,0.131,0.115,0.000,0.000
replacing,0.178,0.206,0.201,0.000,0.000
formally,0.719,0.817,0.660,0.000,0.000
directed,4.638,4.338,4.259,0.000,0.000
implications,0.417,0.425,0.642,0.000,0.000
mapping,1.757,1.726,2.107,0.000,0.000
observations,1.067,0.950,0.632,0.000,0.000
adjacent,2.258,2.324,2.698,0.000,0.000
greater,0.680,0.700,0.773,0.000,0.000
modification,3.291,3.160,3.318,0.000,0.000
sons,2.063,2.110,2.016,0.000,0.000
contained,1.895,1.948,1.889,0.000,0.000
accurate,0.802,0.800,0.893,0.000,0.000
independently,0.409,0.409,0.235,0.000,0.000
abstract,1.446,1.435,1.063,0.000,0.000
performing,0.597,0.554,0.425,0.000,0.000
theor,1.164,1.252,1.456,0.000,0.000
achieved,0.544,0.540,0.644,0.000,0.000
argued,0.337,0.339,0.237,0.000,0.000
pieces,0.243,0.230,0.333,0.000,0.000
hall,0.910,0.903,0.934,0.000,0.000
choosing,0.594,0.602,0.461,0.000,0.000
historical,0.735,0.719,0.732,0.000,0.000
books,1.285,1.237,1.418,0.000,0.000
really,0.473,0.458,0.246,0.000,0.000
constrained,0.492,0.508,0.450,0.000,0.000
repeated,1.630,1.627,1.314,0.000,0.000
restriction,0.669,0.684,0.706,0.000,0.000
angles,1.640,1.637,1.003,0.000,0.000
plate,1.213,1.110,1.187,0.000,0.000
ofthe,0.212,0.223,0.184,0.000,0.000
regions,1.382,1.468,2.100,0.000,0.000
differ,0.194,0.227,0.248,0.000,0.000
act,0.516,0.509,0.567,0.000,0.000
history,5.598,5.589,4.663,0.000,0.000
respective,0.816,0.807,0.564,0.000,0.000
gets,1.389,1.363,1.392,0.000,0.000
circle,22.142,21.679,22.326,0.000,0.000
generates,1.106,1.173,0.933,0.000,0.000
mention,0.416,0.400,0.413,0.000,0.000
exchange,0.328,0.367,0.579,0.000,0.000
relatively,0.342,0.368,0.276,0.000,0.000
computed,2.099,2.117,1.836,0.000,0.000
uses,0.788,0.803,0.888,0.000,0.000
maps,0.388,0.324,0.401,0.000,0.000
early,0.394,0.366,0.361,0.000,0.000
pseudo,0.386,0.381,0.485,0.000,0.000
primary,0.760,0.728,0.705,0.000,0.000
city,1.609,1.700,1.788,0.000,0.000
worth,0.126,0.116,0.128,0.000,0.000
avoid,0.627,0.634,0.554,0.000,0.000
deriving,0.277,0.291,0.244,0.000,0.000
admissible,1.655,1.789,2.553,0.000,0.000
phases,1.537,1.540,1.804,0.000,0.000
deterministic,33.401,33.455,36.370,0.000,0.000
violation,1.726,1.848,2.527,0.000,0.000
hill,0.325,0.342,0.319,0.000,0.000
delay,0.202,0.218,0.202,0.000,0.000
key,0.360,0.354,0.364,0.000,0.000
cond,1.448,1.487,1.485,0.000,0.000
verified,0.135,0.198,0.191,0.000,0.000
modeling,9.951,10.104,9.668,0.000,0.000
