cls_name,r,accuracy,precision,recall,f1cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.0,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.2,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,0.4,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
