language,cls_name,r,accuracy,precision,recall,f1
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_001,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_005,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.6000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,0.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.2000000000000002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.4000000000000001,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.6,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,1.8,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_010,2.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.0,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.2,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,0.4,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
