language,cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
german,cosine_025,1,1700,2700,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20771,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20790,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20780,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20770,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20768,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20769,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20783,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20758,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20760,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3200,20776,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20806,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20799,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20793,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20796,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20806,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20796,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20802,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20800,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20805,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,3700,20798,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20808,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20819,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20802,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20805,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20803,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20806,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20800,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20799,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20799,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4200,20800,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20799,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20804,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20803,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20802,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20802,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20801,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20801,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20802,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20802,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,1700,4700,20801,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,18476,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,16753,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,15701,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,15073,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,14595,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,14205,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,13910,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,13700,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,13523,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,200,13405,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,14002,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,14527,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,14967,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,15230,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,15388,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,15548,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,15653,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,15766,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,15930,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,700,15976,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,16603,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,17143,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,17526,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,17767,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,17909,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,17971,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,18018,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,18079,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,18071,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1200,18152,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,18563,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,18857,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19076,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19154,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19257,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19293,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19368,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19396,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19339,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,1700,19387,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,19656,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,19728,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,19905,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,19965,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,20031,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,20083,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,20180,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,20227,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,20276,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2200,20287,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20453,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20545,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20621,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20669,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20662,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20656,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20651,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20645,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20656,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,2700,20648,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20694,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20685,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20702,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20704,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20695,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20696,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20686,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20685,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3200,20673,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20690,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20688,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20695,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20693,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20695,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20686,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20685,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20685,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,3700,20690,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20688,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20688,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20689,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20689,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20690,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20690,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4200,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20693,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20692,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2200,4700,20691,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,18637,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,16911,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,15908,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,15206,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,14780,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,14411,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,14157,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,13987,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,13811,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,200,13721,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,14228,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,14669,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,14990,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,15292,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,15534,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,15722,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,15835,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,15905,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,15974,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,700,16042,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,16660,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,17136,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,17559,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,17859,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,17987,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,18019,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,18104,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,18151,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,18150,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1200,18168,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,18584,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19011,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19291,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19444,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19519,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19494,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19536,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19553,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19625,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,1700,19633,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,19981,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20200,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20361,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20450,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20454,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20497,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20502,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20538,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20554,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2200,20522,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20587,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20637,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20633,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20630,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20618,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20619,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20621,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20619,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,2700,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20635,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20632,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20628,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20624,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20630,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20622,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20624,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20622,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20621,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3200,20618,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20622,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20619,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20617,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20621,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20615,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20616,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,3700,20615,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20615,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20617,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20612,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20612,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4200,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20612,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20614,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,2700,4700,20613,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,18806,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,17324,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,16267,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,15501,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,14921,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,14594,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,14323,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,14152,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,13988,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,200,13880,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,14308,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,14696,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,15006,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,15255,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,15515,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,15716,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,15804,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,15916,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,15948,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,700,16036,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,16741,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,17199,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,17652,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,17920,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,18123,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,18229,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,18329,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,18343,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,18367,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1200,18386,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,18777,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19090,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19390,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19564,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19608,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19688,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19798,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19712,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
german,cosine_025,1,3200,1700,19753,0.3541666666666667,0.3541666666666667,1.0,0.5230769230769231
