cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,700,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,1700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,2700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,3700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4200,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
cosine_03,1,1200,4700,26064,0.5294117647058824,0.72,0.5806451612903226,0.6428571428571428
