language,cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
